Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Matt Thaiss","LAA",8,27,24,5,3,1,0,1,3,3,3,0,7,0,0,0,1,0,0,0.21217,0.0941122,0.242223,0.388536,0.290859,0.335496,0.278587,0.626355,0.123326,2.89505,0.262127,,-0.0204634,2.41193,-0.666386,77.7884,-0.0204634,-0.18,-0.6933438964188099,0.4292592406272888,0.0623,743.75,,,,"19318"
"Stephen Vogt",,9,28,25,5,3,1,0,1,3,3,2,0,7,0,0,0,0,0,0,0.208558,0.0832721,0.244735,0.340254,0.278034,0.358173,0.279812,0.636207,0.149615,2.87761,0.251297,,-0.0177747,2.55369,-0.670537,85.7026,-0.0177747,0,-0.4714314844459295,0.16576719284057617,0.0622014,999,,,,"5000"
"Willie Calhoun",,15,52,47,11,7,2,0,2,5,6,4,0,8,1,0,0,1,0,0,0.23006,0.0783867,0.152585,0.513725,0.296747,0.382869,0.298513,0.679616,0.152809,2.62659,0.242917,,-0.0401706,5.45172,-0.461476,94.4739,-0.0401706,0,-0.3617485240101814,-0.7062962651252747,0.0607952,750.5,,,,"17838"
"Jake Marisnick",,17,57,53,11,7,2,0,2,6,5,3,0,18,1,0,0,1,1,0,0.216952,0.0567063,0.308497,0.183815,0.275519,0.361006,0.280077,0.636525,0.144054,5.4935,0.291988,,0.0764423,5.21221,-1.35333,80.1071,0.0764423,0.11,-1.2088843286037445,-0.048361122608184814,0.0600082,999,,,,"11339"
"Johan Camargo",,21,74,68,16,11,3,0,1,7,7,5,0,15,0,0,0,2,0,0,0.229225,0.0717399,0.196192,0.365662,0.288172,0.330643,0.274532,0.618816,0.101418,1.94976,0.273925,,-0.0690107,6.42808,-2.08204,73.4711,-0.0690107,0.04,-2.290782615542412,0.48733023554086685,0.0595291,999,,,,"14950"
"Xavier Edwards","MIA",8,25,23,6,4,1,0,0,3,2,2,0,4,0,0,0,1,1,0,0.249705,0.0740834,0.175768,0.421483,0.307501,0.3389,0.285966,0.646401,0.0891951,5.29653,0.298161,,0.059876,2.37415,-0.469873,85.1663,0.059876,0,-0.36877845972776413,0.09138742089271545,0.0587383,999,,,,"sa3007018"
"Ehire Adrianza",,17,61,55,12,9,2,0,1,6,5,5,0,14,1,0,0,1,0,0,0.224025,0.0828468,0.225085,0.368069,0.29556,0.332157,0.280141,0.627717,0.108132,3.57894,0.278525,,-0.0382108,5.53481,-1.43323,76.4226,-0.0382108,-0.05,-1.7074977532029152,0.21618826314806938,0.0586888,999,,,,"8418"
"Chadwick Tromp","ATL",5,17,16,3,2,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.218565,0.0502399,0.248535,0.202145,0.264121,0.350671,0.269854,0.614792,0.132106,2.18106,0.266659,,-0.0127866,1.38298,-0.530264,69.3888,-0.0127866,0.2,-0.6078661791980267,0.5668209940195084,0.0547982,999,,,,"16953"
"Michael Stefanic","LAA",8,27,24,6,5,1,0,0,3,2,2,0,4,0,0,0,1,0,0,0.250752,0.0739713,0.135035,0.547794,0.316134,0.33156,0.288916,0.647693,0.0808078,3.4369,0.283421,,-0.0189799,2.61111,-0.441824,85.0799,-0.0189799,0,-0.4672445058822632,0.1268981397151947,0.0535503,999,,,,"25353"
"Corey Dickerson","WSN",96,369,343,85,59,17,2,7,37,36,21,1,66,3,2,0,7,3,1,0.248232,0.0556064,0.178266,0.311929,0.29365,0.371242,0.290058,0.664892,0.123011,3.9667,0.286467,,-0.148447,36.4092,-5.76923,84.1538,-0.148447,-0.52,-6.939543142914772,-4.981296062469482,0.0514156,591.75,,,,"10762"
"Esteban Quiroz","CHC",5,15,13,3,2,1,0,0,2,1,2,0,3,0,0,0,0,0,0,0.228123,0.108467,0.229381,0.472869,0.324123,0.360212,0.305761,0.684334,0.132088,3.19487,0.282786,,-0.00665326,1.63736,-0.0466244,96.7325,-0.00665326,0,-0.06256175972521305,0.054111551493406296,0.0511377,999,,,,"19780"
"Zack Gelof","OAK",12,44,40,9,6,2,0,1,4,4,3,0,14,0,0,0,1,1,0,0.211619,0.0704336,0.31299,0.225035,0.271444,0.332116,0.267634,0.603559,0.120496,4.52819,0.293695,,0.0350919,3.58558,-1.48294,77.105,0.0350919,0,-1.1069081872701645,0.17753085494041443,0.0506516,999,,,,"sa3017286"
"Austin Allen","MIA",5,17,16,3,2,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.210358,0.0618166,0.273845,0.225736,0.26708,0.331221,0.2643,0.598301,0.120863,2.14103,0.271951,,-0.0138164,1.36307,-0.628959,70.352,-0.0138164,0.12,-0.6139047844335437,0.5020216032862663,0.0497945,999,,,,"18083"
"Matt Mervis","CHC",61,252,230,54,33,12,1,7,26,29,17,1,57,3,2,1,4,1,0,0.234598,0.0692906,0.22697,0.305286,0.294475,0.39308,0.299489,0.687556,0.158482,3.36038,0.278711,,-0.12562,26.8124,-2.05734,92.4438,-0.12562,0,-2.342128574848175,-5.684575080871582,0.0491274,999,,,,"sa3015051"
"Jared Triolo","PIT",5,19,18,4,3,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.24757,0.074472,0.207805,0.358375,0.306733,0.357793,0.292699,0.664526,0.110223,4.93121,0.304525,,0.027592,1.95882,-0.263162,86.941,0.027592,0,-0.26723927818238735,0.07864197343587875,0.0488439,999,,,,"sa3010272"
"Michael Hermosillo","NYY",6,20,17,4,2,1,0,1,2,2,2,0,6,1,0,0,0,0,0,0.209963,0.077552,0.321739,0.24104,0.291683,0.35036,0.286589,0.642043,0.140397,5.20567,0.293034,,0.013821,1.8786,-0.360185,86.0559,0.013821,0.16,-0.29339748807251453,0.12971707247197628,0.0482893,999,,,,"16285"
"Alcides Escobar",,33,128,118,28,20,5,1,1,12,11,6,0,27,1,1,0,2,1,0,0.23334,0.0431029,0.207792,0.207433,0.274405,0.31553,0.261241,0.589935,0.0821903,4.07541,0.29112,,-0.055122,9.71184,-4.93628,66.554,-0.055122,0,-4.954778246581554,1.2184354066848755,0.0481651,999,,,,"6310"
"Colton Welker","SFG",4,15,14,4,2,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.251151,0.0736306,0.216353,0.340327,0.310571,0.37657,0.300435,0.687141,0.125419,2.93152,0.306353,,-0.00732278,1.64884,-0.114039,94.4334,-0.00732278,-0.02,-0.10703280055895448,0.044999998062849045,0.0479492,748.4199829101562,,,,"19961"
"Dillon Dingler","DET",4,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.211334,0.0621185,0.312571,0.198734,0.271954,0.336356,0.26901,0.60831,0.125021,3.37329,0.292476,,-0.00865464,1.16033,-0.458014,74.1066,-0.00865464,0.11,-0.42104219272732735,0.4170987755060196,0.0469157,999,,,,"sa3014528"
"Símon Muzziotti","PHI",7,17,16,4,3,1,0,0,2,1,1,0,3,0,0,0,0,0,0,0.238264,0.0691436,0.201682,0.342835,0.29297,0.340988,0.279571,0.633958,0.102724,5.73606,0.290599,,0.0392896,1.53112,-0.406138,77.0292,0.0392896,0.17,-0.4128655567765236,0.27280864119529724,0.0451442,999,,,,"19553"
"Hoy Park",,9,28,25,5,4,1,0,1,3,2,3,0,8,0,0,0,1,1,0,0.216994,0.102422,0.272777,0.375477,0.303317,0.333873,0.284665,0.63719,0.116879,5.28558,0.289394,,0.024208,2.63521,-0.556085,79.5164,0.024208,-0.01,-0.6399888228625059,0.1257253047078848,0.0445961,999,,,,"18027"
"Raimel Tapia",,29,114,107,27,20,5,1,1,13,9,6,0,21,0,1,0,3,3,1,0.255617,0.0554334,0.181311,0.305736,0.297962,0.352715,0.286091,0.650677,0.0970982,5.80762,0.306466,,0.205202,10.9387,-2.1513,79.2768,0.205202,0.24,-2.464378982782364,-0.7570278197526932,0.0445923,671.1699829101562,,,,"14350"
"Garrett Stubbs","PHI",33,109,97,21,14,4,0,2,12,10,10,0,26,1,1,0,2,2,0,0.212506,0.0949626,0.236852,0.400936,0.293157,0.327938,0.278109,0.621095,0.115432,4.54477,0.264723,,0.0831827,9.71593,-2.7372,76.0298,0.0831827,-2.84,-2.9498287364840508,-0.3004939556121826,0.0434551,741.0399780273438,,,,"18067"
"Andre Lipcius","DET",5,17,15,4,3,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.239441,0.0840237,0.187562,0.447979,0.306221,0.352166,0.291296,0.658386,0.112725,4.04936,0.284767,,0.000130376,1.71176,-0.25168,89.8396,0.000130376,0,-0.1961935847357381,0.06309156119823456,0.0434472,999,,,,"sa3010401"
"Ernie Clement","OAK",8,28,25,6,4,1,0,0,3,2,2,0,4,0,0,1,1,0,0,0.237211,0.0557402,0.144623,0.385417,0.286026,0.334244,0.273689,0.62027,0.0970328,4.30793,0.268157,,-0.000210202,2.40839,-0.80497,81.38,-0.000210202,0,-0.5890314938442316,0.10325543582439423,0.0429726,999,,,,"20352"
"Cam Gallagher",,15,52,47,10,7,2,0,1,4,4,4,0,13,0,0,0,1,0,0,0.202411,0.0699359,0.24777,0.282262,0.264914,0.275619,0.243985,0.540533,0.0732083,2.42187,0.265244,,-0.043779,3.23084,-2.71781,55.0354,-0.043779,0.22,-2.676065057516098,1.4126697480678558,0.0413208,999,,,,"12981"
"Bryan Lavastida","CLE",4,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.230798,0.0710965,0.22834,0.311362,0.292622,0.333602,0.277844,0.626224,0.102805,4.44728,0.289491,,0.00915899,1.26499,-0.360212,78.939,0.00915899,0,-0.32768765930086374,0.26111477613449097,0.0405405,999,,,,"24765"
"Dustin Harris","TEX",8,28,26,6,4,1,0,1,3,3,2,0,6,0,0,0,0,1,0,0.241651,0.0678899,0.214529,0.31646,0.2985,0.377234,0.296248,0.675734,0.135583,5.12076,0.28976,,0.0458739,2.94985,-0.305253,92.041,0.0458739,0,-0.2090819962322712,-0.3137896656990051,0.0402983,999,,,,"sa3010279"
"Cal Stevenson","OAK",13,49,42,10,7,2,0,1,5,3,5,0,11,0,0,1,1,1,0,0.226041,0.0993789,0.224265,0.443132,0.306023,0.321355,0.282121,0.627378,0.095314,5.01804,0.288482,,0.0636719,4.49334,-1.06721,87.3327,0.0636719,0.07,-0.6295086219906807,-0.5543518587946892,0.0383217,999,,,,"22411"
"Patrick Mazeika","LAD",5,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0.213427,0.0649552,0.173566,0.374239,0.27525,0.319538,0.26483,0.594787,0.106111,1.96134,0.242331,,-0.0121537,1.09516,-0.496775,70.0729,-0.0121537,0.02,-0.49622852448374033,0.3921450562775135,0.0382528,999,,,,"18142"
"JJ Bleday","OAK",51,206,181,37,22,8,1,6,20,22,21,0,57,2,2,0,2,1,0,0.201987,0.101046,0.277409,0.36425,0.287135,0.35437,0.284901,0.641505,0.152383,3.6808,0.256275,,-0.0582548,19.4424,-4.0561,89.2954,-0.0582548,-1.61,-2.5337098836898804,-3.6489425897598267,0.038077,619.7100219726562,,,,"26368"
"Ceddanne Rafaela","BOS",8,31,29,7,4,1,0,1,3,3,1,0,7,0,0,0,0,1,0,0.237523,0.0409106,0.227963,0.179462,0.274157,0.375233,0.282343,0.64939,0.13771,6.10844,0.288428,,0.0709067,2.826,-0.664537,76.6311,0.0709067,0,-0.7318340539932251,0.12214505672454834,0.0380684,999,,,,"sa3005581"
"Peyton Burdick","MIA",14,51,45,10,6,2,0,1,5,5,4,0,16,1,0,0,1,1,0,0.210859,0.0864667,0.319099,0.270972,0.291934,0.355579,0.287669,0.647514,0.14472,4.35139,0.29237,,-0.00244625,4.91395,-0.890278,86.3305,-0.00244625,-0.06,-0.8086037209723145,-0.5489870868623257,0.0367738,999,,,,"25459"
"Joey Wiemer","MIL",18,72,65,14,9,3,0,2,8,7,5,0,21,1,0,0,1,1,0,0.216975,0.073859,0.291994,0.252947,0.281146,0.359914,0.280824,0.64106,0.142939,4.84244,0.284726,,0.116908,6.56385,-1.65057,78.8572,0.116908,0,-1.6477603614330292,-0.4244444668292999,0.0362025,999,,,,"sa3014531"
"Wenceel Perez","DET",4,12,11,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0.243984,0.0677751,0.17807,0.38061,0.297892,0.36525,0.290301,0.663141,0.121266,5.77272,0.284103,,0.0267146,1.23604,-0.193061,89.1375,0.0267146,0,-0.12605526112020016,0.062175918370485306,0.0350881,999,,,,"sa3003326"
"Adeiny Hechavarria","ATL",5,20,18,4,3,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.240012,0.0546919,0.20116,0.271882,0.284706,0.351932,0.278786,0.636638,0.11192,3.96494,0.285922,,-0.0112036,1.79986,-0.493244,75.4962,-0.0112036,0.02,-0.5821317974478006,0.2395833320915699,0.0348768,999,,,,"10459"
"P.J. Higgins","ARI",5,16,14,3,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.222004,0.0833158,0.237269,0.351144,0.293311,0.312818,0.27255,0.606129,0.0908149,2.87708,0.285767,,-0.0137761,1.33648,-0.465738,74.0236,-0.0137761,0,-0.48944988287985325,0.2895539402961731,0.0346893,746.0800170898438,,,,"18433"
"Max Schrock","SDP",5,18,17,4,3,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.233593,0.0613691,0.175619,0.349445,0.286418,0.340864,0.276988,0.627282,0.107271,3.95845,0.269832,,-0.00370002,1.58831,-0.467985,80.4653,-0.00370002,0.05,-0.41184478742070496,0.13146604225039482,0.0340884,999,,,,"17750"
"Erik González",,29,81,76,18,13,3,0,1,8,6,4,0,19,0,0,0,2,1,0,0.23257,0.047399,0.233377,0.203101,0.272465,0.313267,0.259492,0.585732,0.0806965,4.27909,0.29792,,-0.0130881,6.04774,-3.24428,65.5742,-0.0130881,0,-3.1611198261380196,0.8957451581954956,0.0338963,999,,,,"13369"
"David Hamilton","BOS",8,32,29,6,4,1,0,0,4,2,2,0,8,0,0,0,0,2,0,0.219258,0.0700071,0.241514,0.289868,0.278172,0.336359,0.271054,0.614531,0.117101,7.50151,0.279718,,0.214092,2.69403,-0.990439,68.6613,0.214092,0,-0.9222290068864822,0.21478907763957977,0.0334766,999,,,,"sa3014434"
"Pedro Leon","HOU",7,31,28,5,4,1,0,1,4,3,3,0,10,1,0,0,0,1,0,0.197203,0.0883954,0.336154,0.262961,0.280782,0.318957,0.26878,0.599739,0.121754,6.43086,0.286372,,0.147355,2.55179,-1.01524,73.2796,0.147355,0,-0.7906296253204346,0.11435184627771378,0.0333141,999,,,,"sa3014838"
"Alec Burleson","STL",28,107,99,24,17,4,0,2,11,12,6,0,20,1,1,0,2,0,0,0.245532,0.0556395,0.190934,0.291407,0.289992,0.365529,0.287429,0.655521,0.119997,2.93984,0.284956,,-0.0757998,10.3233,-1.89434,87.3026,-0.0757998,-0.34,-1.652056708931923,-1.6262036263942719,0.0332481,631.4400024414062,,,,"27615"
"Stephen Piscotty","SFG",24,83,75,17,12,3,0,2,8,9,6,0,22,1,1,0,2,1,0,0.227922,0.0691599,0.269012,0.257089,0.289543,0.357349,0.285713,0.646892,0.129427,3.02736,0.29245,,-0.0590102,7.87435,-1.57833,84.3669,-0.0590102,0,-1.5605031624436378,-0.9112323522567749,0.032508,999,,,,"13367"
"Skye Bolt",,7,21,19,4,3,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.214134,0.0782339,0.278489,0.280923,0.281113,0.34471,0.276934,0.625822,0.130576,4.78832,0.28043,,0.00900427,1.83392,-0.541513,76.1971,0.00900427,0.07,-0.5655050501227379,0.1741512343287468,0.0322959,748.5999755859375,,,,"17723"
"Jason Delay","PIT",27,77,71,15,10,3,0,1,7,7,4,0,20,1,0,0,1,0,0,0.206858,0.0567378,0.26491,0.214178,0.261318,0.303819,0.252025,0.565137,0.0969609,3.10143,0.271351,,-0.0419517,5.27988,-3.53497,59.1291,-0.0419517,0,-3.702557113021612,1.4162440299987793,0.0322717,999,,,,"19806"
"Derek Hill","WSN",18,63,58,13,9,2,0,1,6,5,4,0,20,1,0,0,1,2,0,0.216743,0.0619694,0.315352,0.196508,0.271954,0.320852,0.263514,0.592806,0.104109,5.79012,0.309261,,0.144485,4.91074,-2.32373,66.0033,0.144485,0.57,-2.354519098997116,0.5313998907804489,0.032081,999,,,,"16947"
"Yadiel Hernandez","WSN",47,152,139,33,24,6,0,3,15,15,11,1,36,1,1,0,4,1,0,0.239176,0.0746628,0.236705,0.315425,0.29743,0.357099,0.2882,0.654529,0.117923,2.74941,0.297176,,-0.123957,14.7695,-2.60007,82.8832,-0.123957,0,-3.1448480039834976,-1.6744158267974854,0.0306106,745.77001953125,,,,"19334"
"Jake Alu","WSN",44,173,160,39,26,9,1,3,17,17,10,1,37,1,1,0,3,2,1,0.241185,0.0591814,0.214205,0.276284,0.290792,0.362841,0.286106,0.653633,0.121655,4.42401,0.293472,,0.138126,16.558,-3.25401,81.4509,0.138126,0,-3.5958724319934845,-1.95259428024292,0.0295038,999,,,,"sa3010009"
"Travis Swaggerty","PIT",11,41,37,8,6,2,0,1,4,4,3,0,11,0,0,0,1,1,0,0.221618,0.0846596,0.266495,0.317677,0.291941,0.335264,0.279309,0.627205,0.113646,5.51135,0.293127,,0.0841254,3.67563,-0.985699,77.7854,0.0841254,0.16,-0.9680103287100792,-0.13875001668930054,0.0278015,750.9400024414062,,,,"24491"
"Rylan Bannon","HOU",5,20,18,4,2,1,0,0,2,2,2,0,5,0,0,0,0,0,0,0.207656,0.0881105,0.266012,0.331227,0.284707,0.332548,0.275556,0.617255,0.124893,4.29624,0.266787,,0.00838309,1.73288,-0.53987,78.0634,0.00838309,0.03,-0.48226083163172007,0.10941357724368572,0.0273207,999,,,,"19768"
"Kramer Robertson","STL",19,12,10,2,2,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0.212206,0.093277,0.21847,0.426956,0.299468,0.306511,0.275301,0.605979,0.0943048,4.99008,0.265447,,0.0163398,1.02247,-0.32167,79.0096,0.0163398,0,-0.2703357730060816,0.12957452237606049,0.0267465,999,,,,"20022"
"Matthew Batten","SDP",9,27,24,5,4,1,0,0,3,2,2,0,7,0,0,0,0,1,0,0.222292,0.074645,0.258907,0.288308,0.284324,0.308663,0.26558,0.592987,0.0863712,5.30833,0.294922,,0.0682624,2.10783,-0.933102,72.6646,0.0682624,-0.01,-0.7763462215662003,0.13433640263974667,0.0265378,999,,,,"20157"
"Michael Papierski","DET",11,27,24,5,3,1,0,0,2,2,3,0,7,0,0,0,1,0,0,0.191137,0.0985052,0.237923,0.414021,0.280629,0.277409,0.255058,0.558038,0.0862717,2.79172,0.244144,,-0.0213849,1.94197,-1.18998,64.2567,-0.0213849,0,-1.1230614800006151,0.503196656703949,0.0265127,999,,,,"21386"
"Steven Duggar","LAD",3,11,10,2,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0.214959,0.0835536,0.329593,0.253506,0.283809,0.351105,0.279974,0.634914,0.136146,5.64488,0.306528,,0.0115687,0.953293,-0.248602,80.4281,0.0115687,0.07,-0.22744554560631514,0.12169752642512321,0.0260282,999,,,,"17719"
"Andrelton Simmons",,49,177,161,36,29,6,1,1,16,13,11,0,29,1,1,1,5,2,1,0.225016,0.0602633,0.162911,0.369915,0.277122,0.285017,0.252567,0.56214,0.0600015,4.17035,0.267177,,-0.0642177,12.1714,-8.02188,60.528,-0.0642177,0.57,-8.035612717270851,2.499695360660553,0.0259575,999,,,,"10847"
"Ronaldo Hernández","BOS",4,10,10,2,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.234821,0.040765,0.226394,0.180062,0.271957,0.37135,0.280163,0.643307,0.136529,3.1989,0.281751,,-0.0029884,0.922889,-0.238757,75.0916,-0.0029884,0,-0.2877390091307461,0.1866365373134613,0.0233578,999,,,,"sa881850"
"Tres Barrera","WSN",13,37,34,7,5,1,0,1,3,3,3,0,9,0,0,0,1,0,0,0.205837,0.0685484,0.24088,0.284575,0.269593,0.303342,0.25643,0.572934,0.0975045,2.05654,0.259082,,-0.0316431,2.65276,-1.56079,61.1593,-0.0316431,0,-1.694515261799097,0.6769731044769287,0.0233353,999,,,,"19977"
"Joe Perez","HOU",12,22,20,5,3,1,0,0,2,2,1,0,6,0,0,0,0,0,0,0.227275,0.0614381,0.281952,0.217902,0.278066,0.345827,0.274361,0.623893,0.118552,3.47073,0.302619,,-0.0047322,1.87735,-0.611974,77.2201,-0.0047322,0,-0.5627891458570957,0.0799897164106369,0.02211,999,,,,"22254"
"Chad Wallach","LAA",5,16,14,3,2,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0.191112,0.0765688,0.309963,0.247025,0.262439,0.29988,0.252893,0.562319,0.108768,2.23873,0.262001,,-0.0130922,1.088,-0.710324,59.6488,-0.0130922,0.04,-0.7272102339193225,0.4288117364048958,0.0212627,999,,,,"17161"
"Jose Herrera","ARI",14,46,41,9,7,2,0,0,4,4,4,0,10,0,0,0,1,0,0,0.215692,0.086382,0.226006,0.382212,0.287323,0.297754,0.263214,0.585077,0.0820618,2.72813,0.274518,,-0.0345317,3.54873,-1.69531,65.5029,-0.0345317,-0.54,-1.8726444281637669,0.5292900204658508,0.0209622,999,,,,"17040"
"Jermaine Palacios","DET",6,17,15,3,2,1,0,0,2,1,1,0,4,0,0,0,0,0,0,0.221863,0.0570317,0.268703,0.212248,0.269815,0.333371,0.266071,0.603186,0.111508,4.68834,0.291,,0.00534337,1.32648,-0.577846,72.0311,0.00534337,0,-0.5188128468580544,0.1835758239030838,0.0204948,999,,,,"18371"
"Jesús Aguilar","OAK",103,421,378,85,56,16,0,13,39,50,33,1,92,4,4,2,6,0,0,0.22509,0.0776887,0.217461,0.357253,0.290536,0.373487,0.291596,0.664023,0.148397,1.46061,0.258511,,-0.385214,42.0748,-6.07115,94.0217,-0.385214,-0.6,-3.2177917063236237,-9.999340653419495,0.0203139,458.2099914550781,,,,"11342"
"Braden Shewmake","ATL",3,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.225594,0.057349,0.23593,0.243077,0.273752,0.344308,0.271595,0.61806,0.118713,4.80324,0.281349,,0.00905543,1.16553,-0.420345,70.5795,0.00905543,0,-0.46501419320702553,0.16060185432434082,0.0170317,999,,,,"sa3010332"
"Spencer Horwitz","TOR",4,17,15,4,2,1,0,0,2,2,2,0,3,0,0,0,0,0,0,0.235689,0.0909885,0.205299,0.443199,0.310111,0.352139,0.294085,0.66225,0.11645,3.33708,0.286279,,-0.00583253,1.71811,-0.20977,91.2103,-0.00583253,0,-0.1725958059541881,-0.20699074864387512,0.0165272,999,,,,"sa1115496"
"Sheldon Neuse",,7,19,17,4,3,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.22506,0.0615879,0.281007,0.219169,0.27666,0.321043,0.265688,0.597703,0.0959836,3.71557,0.303974,,-0.00840608,1.48209,-0.653791,75.731,-0.00840608,0,-0.5185262970626354,0.06863242387771606,0.0152282,750.1699829101562,,,,"19635"
"Greg Allen",,25,68,61,14,10,3,0,1,8,5,5,0,17,2,0,0,1,3,1,0.229172,0.0694737,0.255241,0.272189,0.305071,0.338726,0.287805,0.643797,0.109554,6.49956,0.301655,,0.221008,6.60918,-1.18867,80.487,0.221008,0,-1.276412457227707,-0.7517085671424866,0.015109,750.760009765625,,,,"16623"
"Jack Mayfield",,12,35,32,7,4,1,0,1,4,4,2,0,8,0,0,0,1,0,0,0.215128,0.0509257,0.231721,0.219772,0.260593,0.357986,0.270311,0.618578,0.142858,4.3256,0.253533,,-0.000859822,2.88198,-1.08756,71.9457,-0.000859822,0,-1.0967933784122579,0.12755364179611206,0.0143255,999,,,,"15402"
"Abraham Almonte","NYM",3,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0.216938,0.107458,0.254669,0.421952,0.305221,0.353041,0.293741,0.658262,0.136103,3.93227,0.274199,,-0.00271041,0.888564,-0.111167,94.0786,-0.00271041,0,-0.06285962974652648,-0.09637345373630524,0.0141668,999,,,,"5486"
"Brent Rooker","OAK",10,36,32,7,4,1,0,1,3,4,3,0,12,1,0,0,0,0,0,0.205595,0.0867821,0.337095,0.257441,0.287457,0.357359,0.284706,0.644815,0.151764,3.20727,0.290144,,-0.020751,3.40317,-0.716735,89.1574,-0.020751,-0.1,-0.460357965901494,-0.5538426116108894,0.0140024,999,,,,"19627"
"Dixon Machado","HOU",4,15,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.216877,0.0727731,0.201943,0.360364,0.281062,0.291399,0.257774,0.572461,0.0745224,3.55531,0.267564,,-0.00253971,1.07636,-0.608306,65.5095,-0.00253971,0.03,-0.574357527308166,0.23361110500991344,0.0134922,999,,,,"11472"
"Chris Owings","PIT",12,42,38,8,5,2,0,1,4,4,3,0,12,0,0,0,1,1,0,0.211041,0.073595,0.291544,0.252432,0.273718,0.328044,0.267032,0.601763,0.117003,5.16677,0.285232,,0.0465985,3.36361,-1.41939,69.3909,0.0465985,0.05,-1.4409626014530659,0.1620648093521595,0.0134864,999,,,,"10030"
"Alexander Canario","CHC",4,15,14,3,2,1,0,1,2,2,1,0,5,0,0,0,0,0,0,0.220087,0.0704691,0.300802,0.234271,0.279855,0.384288,0.289825,0.664144,0.164201,5.0823,0.28739,,0.0217929,1.51682,-0.243658,85.8359,0.0217929,0,-0.23157059960067272,-0.1697089970111847,0.0122553,999,,,,"sa3003316"
"Tony Wolters",,5,14,13,3,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.198411,0.0810207,0.264269,0.306584,0.275609,0.244039,0.238983,0.519648,0.0456282,3.0277,0.279036,,-0.0120817,0.835268,-0.807776,53.0653,-0.0120817,0,-0.7709871390834451,0.4166666567325592,0.0108497,999,,,,"11470"
"Drew Ellis","SEA",5,15,13,2,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.188748,0.0970512,0.299586,0.323951,0.275676,0.315038,0.265441,0.590714,0.12629,2.83629,0.253054,,-0.00916209,1.14941,-0.511131,75.141,-0.00916209,0,-0.4153964715078473,0.05335832014679909,0.0105511,999,,,,"19873"
"Brennen Davis","CHC",5,15,14,3,2,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.219056,0.0799466,0.29659,0.269553,0.293787,0.36062,0.290065,0.654407,0.141564,4.02629,0.294385,,0.00178648,1.5018,-0.237869,86.0004,0.00178648,0,-0.24567335890606046,-0.1677028238773346,0.0103423,999,,,,"sa3007876"
"Joe McCarthy",,3,15,13,3,2,1,0,0,2,1,1,0,4,0,0,0,0,0,0,0.21334,0.0915582,0.261599,0.349994,0.294605,0.347586,0.285602,0.642191,0.134246,4.13505,0.272521,,0.00833973,1.40702,-0.283589,84.525,0.00833973,0.03,-0.2491262247785926,-0.12462961860001087,0.0102003,750.8300170898438,,,,"18399"
"Jackson Frazier","TEX",20,75,66,14,8,3,0,2,8,8,7,0,24,1,0,0,1,1,0,0.20655,0.0928238,0.318612,0.291338,0.290587,0.360014,0.289389,0.650601,0.153465,3.80985,0.280538,,-0.0336634,7.34076,-1.20927,87.1984,-0.0336634,-0.25,-1.1108163371682167,-1.1737499237060547,0.010181,999,,,,"15983"
"Davis Wendzel","TEX",3,13,12,2,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.198023,0.0693778,0.278281,0.249308,0.261192,0.3268,0.261208,0.587993,0.128777,3.25798,0.251901,,-0.00230805,0.981276,-0.499282,67.3031,-0.00230805,0,-0.4787128947209567,0.14416666328907013,0.00817393,999,,,,"sa3011890"
