Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Austin Meadows","DET",113,481,423,103,61,22,4,16,57,58,47,1,92,6,4,1,4,4,2,0.242435,0.0978583,0.191339,0.511439,0.323843,0.426151,0.326922,0.749994,0.183716,4.35207,0.271054,-0.835807,-0.400589,61.5295,6.55987,114.991,-1.2364,-1.84335,6.8732640743255615,-9.232054471969604,1.35996,277.2900085449219,4.06655,-0.468693,0.133173,"15672"
"Brandon Belt","TOR",88,354,305,71,40,13,1,17,43,45,42,2,92,5,2,1,6,2,1,0.233361,0.11868,0.261051,0.454624,0.33328,0.448429,0.340114,0.781709,0.215068,3.09767,0.275362,-0.383357,-0.37848,49.0254,8.54159,123.706,-0.761837,1.20946,8.682856142520905,-7.223557472229004,1.3372,353.5400085449219,3.37579,2.5053,0.503744,"10264"
"Mitch Garver","TEX",88,354,309,70,40,14,0,15,43,44,37,0,95,4,3,0,4,2,1,0.22697,0.105755,0.267813,0.394885,0.316147,0.422284,0.32367,0.738431,0.195314,2.70518,0.272285,-0.16712,-0.392517,44.3347,3.91068,111.4,-0.559637,-0.841294,3.975663721561432,-2.559823751449585,1.33089,395.9200134277344,2.88693,-0.421069,0.429476,"15161"
"Eric Haase","DET",90,338,308,70,42,13,1,14,37,42,24,0,100,2,3,0,5,1,0,0.228272,0.0712936,0.295393,0.241352,0.286439,0.416971,0.305123,0.70341,0.188699,3.19749,0.284353,-0.273028,-0.16736,37.4055,-1.24122,99.6013,-0.440388,-1.6026,-0.5920258611440659,2.4342803955078125,1.32368,291.5799865722656,3.50364,0.691691,0.536594,"14111"
"Victor Caratini","MIL",75,260,228,53,35,10,0,7,26,28,25,1,57,5,2,1,6,1,0,0.231268,0.096783,0.22089,0.438151,0.317948,0.373097,0.305665,0.691045,0.14183,1.89879,0.274788,-0.420279,-0.201406,28.9172,-0.843684,95.8429,-0.621686,0.460558,-1.8787648677825928,5.652586877346039,1.31567,628.9199829101562,2.07434,1.74393,0.893738,"14968"
"Yan Gomes","CHC",78,294,273,67,45,13,1,8,29,33,14,1,55,4,3,1,8,1,1,0.246526,0.0464868,0.187602,0.247796,0.289347,0.392309,0.296331,0.681657,0.145783,3.05267,0.277702,-0.403803,-0.2824,30.4348,-3.12803,90.9309,-0.686203,0.503348,-3.730311870574951,6.5457611083984375,1.30484,482,2.0303,0.721747,0.890545,"9627"
"Jon Berti","MIA",86,340,298,71,51,13,2,4,41,26,35,0,77,4,2,2,4,24,5,0.23796,0.103106,0.226061,0.456098,0.324123,0.338573,0.298329,0.662696,0.100613,6.86395,0.3048,0.207563,2.39571,35.8231,-3.08638,93.6196,2.60328,0.285376,0.0808098316192627,0.776940107345581,1.29213,299.8500061035156,2.79072,-0.0915897,2.09894,"12037"
"Jonathan Schoop","DET",129,531,494,120,80,23,1,15,56,57,25,1,109,6,5,1,11,3,1,0.242053,0.0470647,0.205309,0.229238,0.284619,0.386083,0.292217,0.670702,0.14403,3.65137,0.278771,-0.151672,-0.175627,53.291,-7.39013,90.4896,-0.327299,-0.281646,-6.006614416837692,1.3148839175701141,1.28205,431.8500061035156,1.51061,-0.337329,0.117697,"11265"
"Michael Brantley","HOU",98,418,376,107,76,21,2,8,51,44,36,1,50,3,2,1,5,2,1,0.283426,0.0848955,0.118842,0.714359,0.349131,0.40943,0.333299,0.758561,0.126004,3.29938,0.308853,-0.567104,-0.4509,55.6654,7.82814,118.829,-1.018,-0.0537104,7.846259713172913,-8.988396126776934,1.27912,356.19000244140625,2.20877,1.54396,1.13685,"4106"
"Jose Trevino","NYY",98,356,334,80,55,15,1,9,34,38,15,0,66,2,3,2,5,2,1,0.238222,0.0435056,0.184373,0.235965,0.273707,0.368416,0.280131,0.642123,0.130193,3.05919,0.26955,-0.595669,-0.322895,32.3429,-8.37859,79.6766,-0.918565,1.91697,-9.195339322090149,9.505877137184143,1.2571,363,1.40437,1.91799,0.626176,"16725"
"Whit Merrifield","TOR",123,504,463,120,84,25,2,10,63,51,31,0,79,3,5,1,7,18,5,0.259577,0.0615284,0.157409,0.390882,0.306525,0.384737,0.302471,0.691262,0.12516,5.66627,0.290902,-0.0323151,1.24215,54.7055,-2.91207,97.1311,1.20983,-0.240749,-0.4169076681137085,-3.6714454144239426,1.25581,188.80999755859375,3.45483,2.48136,1.1652,"11281"
"Bo Naylor","CLE",63,220,194,43,26,10,1,7,24,25,22,0,64,2,1,1,1,3,1,0.223338,0.0990857,0.290904,0.340614,0.307043,0.387319,0.306599,0.694362,0.163981,4.53299,0.293569,-0.00353778,0.0671065,24.6608,-0.551288,99.239,0.0635688,2.23913,-0.1252504289150238,5.0499587059021,1.25442,329.5,1.53971,-0.930247,1.03103,"21865"
"Manny Piña","OAK",66,234,208,45,29,8,0,8,22,27,17,0,45,5,4,1,2,1,0,0.218886,0.0744364,0.191054,0.38961,0.28912,0.37498,0.291712,0.6641,0.156094,1.83009,0.236087,-0.509482,-0.253629,23.3858,-3.34977,94.1036,-0.763111,2.25722,-2.314498245716095,6.759852170944214,1.24865,732.8800048828125,1.30557,-0.904581,0.928831,"2829"
"C.J. Cron","COL",137,577,516,132,78,26,2,26,72,87,47,3,140,10,4,0,11,0,0,0.255964,0.0819335,0.242635,0.337682,0.328086,0.46661,0.342744,0.794696,0.210646,2.37505,0.299106,-0.857237,-0.564293,81.1415,15.1331,106.756,-1.42153,1.19566,3.1096421480178833,-10.648087739944458,1.24776,129.3300018310547,1.78913,0.00867913,1.00925,"12546"
"Orlando Arcia","ATL",76,287,259,63,43,11,0,9,32,34,23,1,58,2,2,1,6,2,1,0.243902,0.0801788,0.201127,0.398648,0.30691,0.392669,0.306511,0.699579,0.148767,2.58222,0.2784,0.216399,-0.307445,32.0576,-0.737038,94.454,-0.0910461,1.21458,-1.9390726834535599,4.013729572296143,1.23099,635.2100219726562,2.30569,0.328715,0.81907,"13185"
"Eduardo Escobar","NYM",116,477,435,102,62,20,3,17,55,60,36,2,107,2,4,1,4,1,1,0.234567,0.0746321,0.223335,0.334171,0.293321,0.41126,0.305251,0.704581,0.176694,3.31812,0.26975,-0.22774,-0.46559,52.8629,-1.70416,97.1272,-0.69333,-2.37956,-2.261056125164032,-1.657867670059204,1.22935,348.6499938964844,2.84786,0.0771987,0.404354,"6153"
"Omar Narváez","NYM",89,331,292,67,49,12,1,6,31,31,31,1,67,4,2,1,4,0,0,0.23056,0.0946882,0.203217,0.465946,0.311496,0.339538,0.291158,0.651034,0.108978,1.97745,0.276769,-0.365362,-0.462591,32.9287,-4.88321,87.3367,-0.827953,0.222924,-5.616622626781464,6.46180222928524,1.22574,414.0400085449219,1.21496,0.953054,0.673957,"13338"
"Brandon Marsh","PHI",124,478,433,103,69,20,3,10,53,47,36,1,154,3,3,3,4,11,3,0.237206,0.0754939,0.322342,0.234204,0.299062,0.370241,0.293954,0.669303,0.133035,5.64426,0.34043,0.422382,0.436734,48.6563,-5.99612,86.8643,0.859117,0.0345164,-6.435212552547455,1.9415315091609955,1.21661,287.4599914550781,3.01692,-0.354003,0.726764,"20202"
"Austin Barnes","LAD",57,207,180,40,27,7,0,6,26,23,21,1,43,3,1,2,3,2,1,0.224344,0.101919,0.209371,0.486785,0.313695,0.366264,0.302341,0.67996,0.141921,3.81314,0.261891,-0.110711,-0.203217,22.4233,-1.21622,95.1056,-0.313928,1.83222,-1.4710393249988556,6.257645487785339,1.21341,677.8300170898438,1.78804,0.498581,1.00752,"12158"
"J.D. Davis","SFG",106,409,354,87,55,17,1,14,48,45,44,1,124,7,3,1,9,1,1,0.246561,0.108852,0.304121,0.357924,0.339792,0.417921,0.333421,0.757713,0.17136,2.92378,0.335946,-0.392319,-0.482801,54.4037,7.6846,116.697,-0.87512,-0.217049,6.926291227340698,-8.76058603823185,1.21224,415.6000061035156,3.20146,0.118945,0.417135,"16219"
"Spencer Steer","CIN",115,461,413,98,60,22,1,15,53,54,37,1,107,7,3,1,6,3,1,0.236447,0.0806308,0.232468,0.346846,0.308546,0.402227,0.311605,0.710773,0.16578,3.61177,0.282551,-0.142336,-0.329003,53.3659,0.680461,93.3467,-0.471339,-0.284763,-4.033008456230164,-0.039824798703193665,1.20003,402.1300048828125,2.64176,-0.877025,0.153034,"26323"
"Brian Anderson","MIL",97,398,351,82,53,16,1,12,44,42,38,1,106,7,2,0,5,2,1,0.232512,0.0947441,0.265711,0.356569,0.318425,0.38295,0.310561,0.701375,0.150438,3.44918,0.297662,0.00112123,-0.255488,45.8234,0.258106,99.1904,-0.254367,1.18127,-0.629188597202301,-1.4825652837753296,1.18597,440.0199890136719,3.00516,0.193325,0.335138,"18289"
"Ryan Jeffers","MIN",68,248,222,48,29,9,1,10,26,29,21,0,70,2,1,1,4,0,0,0.217777,0.0848156,0.282117,0.30064,0.291325,0.394096,0.301312,0.685421,0.176319,2.30516,0.269781,-0.281201,-0.200056,26.6674,-1.65989,97.0681,-0.481258,-0.546597,-1.2985897362232208,4.68509167432785,1.18403,517.6300048828125,1.19898,0.87961,0.814717,"24618"
"Nolan Gorman","STL",87,343,312,73,43,14,1,15,42,43,26,0,106,2,2,1,2,2,1,0.233106,0.0757298,0.309004,0.245077,0.295634,0.426313,0.313676,0.721947,0.193206,3.40809,0.299078,-0.115166,-0.208931,40.2703,1.07036,102.98,-0.324098,0.335759,0.844274491071701,-0.7973175346851349,1.18367,390.7099914550781,3.32481,-2.84159,0.481893,"22263"
"Luis García","WSN",130,526,495,130,88,26,3,13,56,58,24,2,104,2,3,1,8,5,2,0.262996,0.0457168,0.197651,0.2313,0.298087,0.407143,0.305149,0.70523,0.144147,4.18091,0.307355,-0.19437,-0.48234,58.2065,-1.92015,94.4726,-0.67671,-4.12265,-4.053561151027679,-2.396193742752075,1.18035,306.7900085449219,3.65285,-1.15485,0.499695,"20391"
"Tom Murphy","SEA",70,254,225,49,30,9,0,9,27,28,25,0,79,2,2,1,4,1,0,0.216058,0.100144,0.311475,0.321515,0.299304,0.379926,0.300522,0.67923,0.163869,2.19659,0.285542,-0.0935689,-0.288261,27.2361,-1.86496,99.907,-0.38183,-0.250998,-0.40847562439739704,3.5008987188339233,1.17578,644.0399780273438,1.21125,0.825925,0.78017,"13499"
"Jorge Mateo","BAL",96,358,332,75,48,16,4,8,42,34,18,0,98,4,2,3,4,20,5,0.227269,0.0497088,0.27218,0.182632,0.272754,0.372225,0.28166,0.644979,0.144956,7.7824,0.294803,-0.234077,1.72389,32.9912,-7.99828,82.0361,1.48982,1.83028,-5.756505370140076,5.471672177314758,1.16886,237.19000244140625,3.15672,0.13064,1.65006,"17273"
"Lane Thomas","WSN",124,500,449,106,65,23,2,15,61,51,43,0,123,4,3,1,7,9,4,0.235956,0.0866228,0.246653,0.351193,0.307126,0.400212,0.310412,0.707338,0.164256,4.78046,0.289456,-0.188624,-0.184708,57.4936,0.264727,98.0709,-0.373332,-0.162619,-1.4951031804084778,-4.261690706014633,1.16359,269.1000061035156,3.6734,-0.899494,0.46313,"16939"
"TJ Friedl","CIN",110,463,407,101,64,18,5,14,57,48,39,1,84,9,6,2,4,12,3,0.247467,0.0849629,0.181928,0.467013,0.323325,0.417665,0.323332,0.740991,0.170198,6.11764,0.275395,-0.310052,0.660953,57.9824,5.00101,101.365,0.350901,-0.729573,1.0859498977661133,-5.602580785751343,1.16258,361.5199890136719,1.70578,-0.0787632,0.702486,"19522"
"Austin Slater","SFG",77,274,237,59,40,11,1,7,36,26,30,0,73,4,1,1,5,10,2,0.249356,0.109101,0.266104,0.409994,0.341758,0.397118,0.327677,0.738876,0.147762,5.99941,0.328057,0.181073,0.766089,35.2052,3.89992,112.707,0.947162,-1.83139,4.925354540348053,-2.828020453453064,1.16156,629.52001953125,3.76138,0.711431,1.26453,"16153"
"Gary Sanchez",,92,355,314,65,35,13,0,16,39,46,34,0,102,5,2,1,6,1,0,0.206444,0.0953959,0.286746,0.332685,0.29219,0.401343,0.304677,0.693533,0.1949,2.4217,0.247621,-0.566716,-0.28122,39.2137,-1.43125,96.729,-0.847937,-1.2522,-2.177559792995453,1.3398327827453613,1.13423,387.7300109863281,2.8502,0.390034,0.573892,"11442"
"Ji-Man Choi","PIT",114,458,388,91,56,22,0,14,49,55,63,2,121,4,3,0,4,0,0,0.235242,0.138038,0.264773,0.521344,0.345189,0.398418,0.329153,0.743607,0.163175,1.58043,0.303177,-0.782986,-0.519608,59.4899,7.06835,111.868,-1.30259,-0.00513251,5.0186028480529785,-9.651734191924334,1.13305,518.6300048828125,2.38639,-1.34893,0.251848,"5452"
"Evan Longoria","ARI",96,376,338,82,50,16,1,15,42,49,31,1,95,3,3,1,7,1,0,0.24193,0.0834788,0.253169,0.329736,0.309437,0.423108,0.318302,0.732545,0.181177,2.22033,0.290158,-0.525944,-0.376203,45.5183,2.55396,103.17,-0.902147,-0.0751228,0.4818582534790039,-2.4484349861741066,1.12086,504.8299865722656,2.20031,-1.77005,0.462192,"9368"
"Leody Taveras","TEX",119,462,422,99,67,20,3,9,50,42,33,1,120,2,3,3,4,15,5,0.2348,0.0706979,0.259407,0.272536,0.291651,0.362728,0.287522,0.654379,0.127928,5.79623,0.30336,-0.0746511,0.81139,44.7171,-8.16539,85.8802,0.736739,0.519768,-6.61152321100235,2.3515762090682983,1.09931,348.5,3.5343,-1.00924,1.12495,"18900"
"Kyle Higashioka","NYY",63,222,205,45,27,9,0,9,23,28,13,0,53,1,2,1,3,0,0,0.220436,0.0584759,0.23869,0.244986,0.269396,0.401862,0.291332,0.671257,0.181425,1.7329,0.247281,-0.107211,-0.300673,22.1545,-3.25009,87.4579,-0.407884,1.86757,-3.5944546461105347,6.732444524765015,1.09339,556.0399780273438,1.39619,-0.605877,0.900763,"5517"
"Oswaldo Cabrera","NYY",100,407,370,87,54,18,2,13,45,46,30,0,107,2,3,2,3,10,3,0.234136,0.0736758,0.262343,0.280838,0.29322,0.398338,0.301626,0.691558,0.164202,5.00601,0.290755,-0.276208,0.255992,43.93,-2.62638,94.6092,-0.0202162,3.51843,-2.530188012868166,-0.40361905097961426,1.09191,330.6300048828125,3.41307,0.0927713,0.702564,"21707"
"Nick Allen","OAK",115,432,390,88,64,18,1,5,39,28,28,0,85,3,2,8,5,7,3,0.226123,0.0653067,0.197767,0.33022,0.282144,0.315832,0.266332,0.597976,0.089709,4.29426,0.276065,0.0876667,-0.0963493,34.515,-14.9067,76.1859,-0.00868264,2.85466,-11.591036232188344,8.173717498779297,1.08657,596.02001953125,3.90651,-1.3741,0.874366,"22277"
"Brice Turang","MIL",91,364,327,79,56,15,2,6,39,34,31,1,78,1,2,1,3,11,2,0.240839,0.0861413,0.214584,0.401433,0.30772,0.353382,0.29297,0.661102,0.112542,5.46274,0.295943,-0.315048,1.06812,36.7872,-4.85329,87.162,0.753073,1.18431,-4.678632199764252,2.7246851921081543,1.08129,999,3.974,-0.974232,1.123,"sa3008294"
"Alex Kirilloff","MIN",103,416,380,98,63,20,1,14,49,52,27,1,90,5,3,1,8,2,1,0.257243,0.0651901,0.216234,0.301479,0.313509,0.423346,0.320787,0.736855,0.166103,3.11919,0.300893,-0.32564,-0.385811,51.1755,3.64595,110.817,-0.711451,0.62149,4.348208487033844,-7.361983299255371,1.0736,328.0199890136719,4.35239,1.91132,0.501303,"20325"
"Michael A. Taylor","MIN",92,345,314,74,51,14,1,8,38,34,25,0,93,3,2,1,4,5,2,0.236791,0.0727202,0.268333,0.271007,0.296554,0.36493,0.291891,0.661484,0.128139,4.63538,0.307997,0.111698,-0.113758,34.5786,-4.89685,90.4173,-0.00206019,2.61253,-3.7247636495158076,2.9390217065811157,1.07199,594.0999755859375,3.03772,0.996841,0.760005,"11489"
"Josh H. Smith","TEX",92,354,307,73,50,15,2,7,40,33,34,0,73,7,3,2,3,7,3,0.237804,0.0973449,0.205669,0.473309,0.326471,0.364705,0.308424,0.691176,0.126901,4.81459,0.287013,0.138602,-0.0274118,40.0868,-0.3715,100.637,0.11119,0.67926,0.3648383542895317,-1.431540846824646,1.07123,583.72998046875,1.78374,-2.43274,0.867184,"26396"
"Christian Arroyo","BOS",83,320,295,78,53,16,1,8,36,37,16,1,63,5,2,2,5,4,1,0.264297,0.0513803,0.196746,0.261151,0.312709,0.409728,0.314884,0.722437,0.14543,4.30354,0.309452,-0.485751,0.0587485,37.8389,1.30428,99.6043,-0.427003,-0.500404,-0.5692624896764755,0.5226455926895142,1.06359,506.3299865722656,2.65374,-0.0332173,0.990185,"16434"
"Max Stassi","LAA",79,300,266,56,36,10,1,9,31,30,28,0,88,4,2,1,6,0,0,0.210394,0.092679,0.294467,0.314735,0.292603,0.358018,0.289471,0.65062,0.147623,2.10286,0.27398,-0.54521,-0.314272,29.473,-4.83232,85.472,-0.859482,0.217729,-5.764171600341797,6.332903668284416,1.063,559.72998046875,1.64426,0.099285,0.583876,"10059"
"Jorge Soler","MIA",118,489,428,97,55,20,1,22,57,63,52,1,134,6,3,1,8,1,1,0.227253,0.106435,0.274995,0.387044,0.316899,0.431441,0.326842,0.74834,0.204188,1.99144,0.273881,-0.743526,-0.524966,62.5644,6.6423,113.116,-1.26849,-1.11395,6.18427586555481,-12.553373217582703,1.05893,281.0799865722656,2.95402,-1.03376,0.740671,"14221"
"Spencer Torkelson","DET",132,525,459,106,65,23,1,17,57,58,53,1,126,7,4,2,9,1,1,0.231115,0.1013,0.239565,0.422852,0.317089,0.39949,0.315026,0.71658,0.168375,2.7545,0.277651,-0.170738,-0.679811,62.1872,2.20068,106.593,-0.850549,0.563336,3.0413657426834106,-9.670129477977753,1.05836,291.25,2.90368,-0.927527,0.423248,"27465"
"Isiah Kiner-Falefa","NYY",89,354,326,85,67,14,1,3,39,29,20,1,49,5,2,1,6,12,3,0.261779,0.0565263,0.13872,0.407485,0.311895,0.340977,0.289301,0.652872,0.0791977,5.42919,0.298056,-0.107784,0.789441,34.7771,-5.7576,86.0472,0.681657,0.238887,-4.974591553211212,3.423809513449669,1.05605,467.30999755859375,6.36957,0.840813,1.47343,"16512"
"Adam Duvall","BOS",102,406,371,81,41,16,1,22,49,58,27,1,121,5,3,1,3,2,1,0.21724,0.0665837,0.297817,0.223572,0.277407,0.442851,0.310388,0.720257,0.22561,3.5004,0.255389,-0.146688,-0.377027,46.5886,0.206811,96.4298,-0.523715,-0.827285,-2.1533288955688477,-0.7797012776136398,1.04851,325.4599914550781,5.64521,0.585594,0.772755,"10950"
"Francisco Mejía","TBR",87,318,297,70,45,16,1,7,32,34,14,0,65,5,2,1,4,0,0,0.236049,0.0433483,0.203979,0.212513,0.279609,0.374571,0.285898,0.65418,0.138522,2.76017,0.276619,-0.329546,-0.258889,30.3365,-6.02464,83.6826,-0.588435,-0.681043,-6.522161066532135,6.046952307224274,1.04348,448.2699890136719,2.63888,1.58626,0.675417,"16403"
"Alek Thomas","ARI",63,249,229,58,39,13,2,5,29,25,16,0,47,2,2,1,3,3,2,0.255005,0.0632836,0.189192,0.334493,0.306296,0.390759,0.304764,0.697056,0.135754,4.86298,0.299096,0.218292,-0.210597,27.5098,-0.986293,93.9136,0.00769487,2.46503,-1.754573312588036,3.303132712841034,1.04295,430.25,4.67441,0.871645,1.16403,"23792"
"Reese McGuire","BOS",86,301,274,66,46,15,1,4,28,24,17,0,62,3,2,5,5,1,0,0.241449,0.0570997,0.205208,0.278253,0.291926,0.345734,0.281279,0.637661,0.104286,3.34506,0.295998,-0.21599,-0.169663,27.6479,-6.81619,75.8797,-0.385653,2.26823,-8.566405266523361,8.871970176696777,1.04001,471.25,1.68203,0.839013,0.994099,"15674"
"Wil Myers","CIN",122,488,439,110,67,24,1,17,57,62,43,1,140,2,3,1,7,6,2,0.249945,0.0881379,0.286287,0.307866,0.317059,0.430052,0.325,0.747111,0.180107,3.88744,0.323492,0.318801,-0.219447,61.6891,5.91124,102.506,0.099354,-1.0105,1.519464060664177,-8.109629511833191,1.03126,235.75,2.23699,0.149747,0.205112,"10047"
"Patrick Wisdom","CHC",90,358,317,66,34,14,0,18,43,47,33,1,127,5,2,1,4,5,2,0.207892,0.0927639,0.35404,0.262015,0.291191,0.419387,0.309845,0.710578,0.211496,3.83624,0.276384,-0.217833,0.0597211,40.9208,0.0281604,100.319,-0.158112,-1.23843,-0.027707278728485107,-1.886339545249939,1.02867,439.7300109863281,3.01506,-0.623573,0.692149,"13602"
"David Peralta","LAD",108,429,387,97,63,21,3,11,46,49,35,3,92,3,3,0,6,2,1,0.25128,0.0815855,0.21484,0.379751,0.315911,0.402907,0.312532,0.718819,0.151627,3.47731,0.300533,-0.00902731,-0.479458,49.9471,0.948386,102.185,-0.488485,0.180349,0.5824123919010162,-4.827417016029358,1.02768,572.9400024414062,3.60751,-0.1842,0.467368,"2136"
"Akil Baddoo","DET",105,404,359,82,54,15,4,9,46,36,40,1,105,2,2,1,3,16,5,0.229507,0.0997759,0.259672,0.384239,0.308661,0.366781,0.299018,0.675442,0.137274,6.64305,0.298194,0.26699,0.912521,42.7306,-3.44135,95.2912,1.17951,2.3936,-0.9600893259048462,-2.153339147567749,1.02344,449.2099914550781,1.40351,1.62748,1.27175,"22168"
"Royce Lewis","MIN",58,233,212,54,33,13,1,7,28,25,16,0,47,2,1,1,6,6,2,0.255658,0.0698555,0.203463,0.343332,0.313991,0.425838,0.321782,0.739829,0.17018,5.03536,0.296449,-0.0119541,0.301165,28.843,2.22572,111.519,0.289211,-0.28661,3.3066327571868896,-1.1767474710941315,1.00207,457.1499938964844,2.85989,-0.160739,1.266,"20437"
"Jurickson Profar",,106,435,380,91,60,20,2,10,52,41,46,1,68,5,3,2,6,6,2,0.239831,0.105711,0.156546,0.675273,0.327253,0.378129,0.313157,0.705383,0.138298,4.56291,0.267248,-0.0206024,-0.0415695,50.918,1.17865,102.619,-0.0621718,-1.03367,1.240844950079918,-5.954277396202087,1.00077,398.25,4.02241,0.794497,0.499617,"10815"
"Yonathan Daza","COL",107,425,389,111,84,21,3,3,51,37,26,0,68,3,3,3,9,3,2,0.285563,0.0607099,0.159139,0.381489,0.333106,0.377477,0.313381,0.710582,0.0919135,3.89152,0.335644,0.39246,-0.58729,49.7723,1.2261,86.6783,-0.19483,0.644246,-6.765944704413414,1.9810444116592407,0.997389,545.47998046875,2.23359,-0.452547,1.38017,"15794"
"Elias Díaz","COL",98,365,334,83,54,16,1,11,39,44,25,0,71,2,2,1,8,0,1,0.247055,0.0693447,0.194781,0.356013,0.302725,0.405315,0.30942,0.70804,0.158259,2.32222,0.280059,-0.453794,-0.498725,41.6558,-0.0945107,83.9698,-0.952519,-2.68504,-7.752729058265686,4.847075939178467,0.984751,337.7900085449219,1.29131,0.052222,0.576071,"11680"
"Ji Hwan Bae","PIT",74,295,266,69,49,14,2,4,35,28,23,1,56,2,2,1,2,13,3,0.25846,0.0786618,0.190754,0.412373,0.32175,0.369871,0.305412,0.69162,0.11141,6.53527,0.313265,-0.511833,1.07864,32.6679,-1.01415,95.6339,0.566802,-1.44593,-0.927409827709198,0.3931511640548706,0.984478,504.8500061035156,2.76908,-1.3658,1.52827,"23818"
"Martín Maldonado","HOU",101,370,330,63,39,12,0,12,36,39,30,0,111,6,2,3,5,0,0,0.19206,0.0803044,0.301488,0.26636,0.268806,0.338913,0.270904,0.607719,0.146853,2.0539,0.246767,-1.43695,-0.384332,30.865,-11.4075,74.7797,-1.82129,2.05472,-12.313155770301819,9.857515096664429,0.978457,594.7100219726562,2.18955,-0.381399,0.607168,"6887"
"Andrew McCutchen","PIT",117,491,428,103,64,22,1,15,58,58,55,1,103,4,4,1,7,7,2,0.239439,0.110994,0.209743,0.529192,0.327798,0.403129,0.32196,0.730927,0.163691,3.79186,0.277715,-1.22499,-0.195215,60.9381,4.76651,106.949,-1.4202,-2.59911,2.545707106590271,-9.806758403778076,0.972983,333.4800109863281,4.72735,0.140078,0.217807,"9847"
"Edward Olivares","KCR",100,381,349,90,61,17,2,10,44,40,23,0,75,5,3,1,4,7,3,0.258557,0.0609163,0.195913,0.310936,0.311617,0.406073,0.313398,0.71769,0.147517,4.43753,0.299279,0.143799,-0.245927,44.7076,1.10627,102.787,-0.102128,-0.909772,1.1131605207920074,-4.365376234054565,0.969617,334.7900085449219,5.13318,-0.337492,0.825523,"19698"
"Donovan Solano",,73,287,262,72,52,14,0,5,29,30,17,1,55,4,2,0,4,0,0,0.274447,0.0601248,0.191315,0.314271,0.327,0.389499,0.314861,0.716499,0.115052,1.86482,0.326344,-0.536406,-0.277064,33.9471,1.16494,103.803,-0.813471,0.295669,0.4334346652030945,-0.5881111919879913,0.969516,735.5999755859375,1.74441,0.328663,1.26654,"8623"
"Kerry Carpenter","DET",102,421,384,94,56,19,2,17,47,52,27,2,99,6,3,0,3,3,2,0.244488,0.0637693,0.236033,0.270172,0.30164,0.434315,0.317463,0.735955,0.189827,3.835,0.284885,-0.347606,-0.41543,50.7041,2.58026,108.313,-0.763037,-0.523102,3.174002766609192,-7.466455638408661,0.956726,389.7699890136719,2.45219,1.01199,0.395575,"25961"
"Avisaíl García","MIA",124,506,462,114,78,18,1,17,53,60,32,1,133,7,4,0,10,6,2,0.245525,0.0634058,0.262236,0.241789,0.302801,0.394229,0.304868,0.69703,0.148705,3.3711,0.306327,-0.548277,-0.207052,55.9023,-1.96076,98.0913,-0.755329,0.198433,-1.8774878978729248,-6.073160231113434,0.952833,319.7099914550781,3.72143,-0.436878,0.272459,"5760"
"Nick Maton","DET",105,392,345,76,48,17,2,9,38,37,37,1,106,4,4,2,2,3,1,0.219174,0.0950796,0.269576,0.3527,0.299099,0.356702,0.2905,0.655801,0.137528,4.02919,0.285016,-0.01544,-0.237807,38.8585,-5.99776,89.2779,-0.253247,-0.277069,-4.986350774765015,1.5546746850013733,0.951544,614.5800170898438,3.01359,0.411885,0.465608,"21635"
"Nicky Lopez","KCR",105,400,360,90,71,15,3,1,43,27,29,0,56,3,2,6,6,11,3,0.251027,0.0716868,0.138833,0.516354,0.310073,0.317703,0.280992,0.627776,0.0666763,5.67637,0.292448,0.431073,0.6358,36.6105,-9.13971,80.2744,1.06687,1.59831,-7.958443284034729,3.801627039909363,0.939253,526.5,2.11529,0.553661,1.38968,"19339"
