Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Taylor Ward","LAA",138,623,542,141,89,28,2,21,84,68,65,0,138,7,4,5,,8,3,0.25955,0.1046,0.220654,0.474045,0.344112,0.437908,0.342605,0.782021,0.178359,4.25341,0.308125,0.162,-0.201689,87.5525,16.2727,122.984,-0.0396886,-2.658,16.082658294588327,-9.434999942779541,2.78261,119.2300033569336,,,,"17548"
"Jonah Heim","TEX",100,415,374,87,55,18,1,13,44,47,34,0,80,3,3,1,,3,1,0.232992,0.0808999,0.192173,0.420975,0.298792,0.393484,0.303562,0.692276,0.160492,3.18947,0.259741,-0.531,-0.29726,45.4308,-2.03943,97.2045,-0.82826,0.047,-2.134190559387207,7.389999933540821,2.77743,249.5800018310547,,,,"16930"
"Isaac Paredes","TBR",117,471,406,97,58,20,1,18,55,59,54,0,80,5,3,2,,2,1,0.239811,0.1149,0.168873,0.680392,0.333472,0.430887,0.335193,0.764359,0.191076,2.9522,0.253278,-0.278,-0.441199,63.3748,9.52112,124.642,-0.719199,-0.198,12.34082967042923,-1.0080000013113022,2.7649,324.05999755859375,,,,"20036"
"Thairo Estrada","SFG",133,588,531,136,92,26,2,16,71,60,38,0,100,11,4,5,,21,7,0.255992,0.0645,0.170505,0.378288,0.316121,0.405169,0.316419,0.72129,0.149177,5.36186,0.285894,0.388,0.779746,70.324,3.11594,105.363,1.16775,-2.012,4.829985857009888,1.3899998664855957,2.7294,166.6300048828125,,,,"16426"
"Dylan Carlson","STL",125,502,440,110,68,26,3,13,60,54,47,1,98,7,4,4,,6,2,0.25023,0.0943,0.195328,0.482778,0.330145,0.410129,0.324785,0.740273,0.159899,4.68138,0.29216,0.502,-0.1627,63.3583,5.99377,112.846,0.3393,-0.426,7.826551616191864,1.2209999561309814,2.72218,329.0199890136719,,,,"20126"
"Riley Greene","DET",138,614,548,139,94,27,5,13,66,62,54,1,159,6,5,2,,7,3,0.253742,0.0879,0.258839,0.339593,0.324419,0.392726,0.315577,0.717146,0.138984,4.60466,0.330782,0.516,-0.408219,73.0939,2.84591,106.982,0.107781,-0.916,4.93423006683588,1.3790000677108765,2.71732,199.72999572753906,,,,"25976"
"Randy Arozarena","TBR",149,656,584,149,91,33,2,22,81,82,53,3,165,12,5,2,,32,12,0.254963,0.0813001,0.250996,0.32391,0.327235,0.432788,0.330613,0.760022,0.177825,5.78463,0.315544,-0.754,0.79155,85.8757,10.8735,121.409,0.0375496,-2.367,15.83970982953906,-10.898999691009521,2.71225,37.5,,,,"19290"
"Jake Cronenworth","SDP",143,611,534,132,85,29,4,15,71,69,59,3,107,10,5,2,,4,2,0.247183,0.0967,0.175087,0.552298,0.331165,0.3987,0.320502,0.729865,0.151518,4.10773,0.280742,0.714,-0.458651,75.0422,5.2178,110.219,0.255349,5.979,7.505095392465591,-2.4449996948242188,2.68845,196.25,,,,"18036"
"Starling Marte","NYM",133,600,543,145,98,26,4,16,79,67,36,1,118,13,4,4,,30,8,0.266292,0.0593,0.197351,0.300479,0.323676,0.41812,0.324148,0.741796,0.151828,6.52706,0.311181,1.061,1.95808,75.4242,6.86059,114.87,3.01908,-2.078,13.378596544265747,-8.07200002670288,2.67538,81.80999755859375,,,,"9241"
"Vinnie Pasquantino","KCR",133,572,500,136,83,29,2,22,72,79,62,3,79,6,4,1,,3,1,0.272137,0.1077,0.138694,0.776529,0.356066,0.469725,0.357662,0.825791,0.197588,3.07272,0.283528,-0.681,-0.568215,87.1629,21.7697,132.159,-1.24922,0.564,19.44676661491394,-12.234000325202942,2.66979,96.2300033569336,,,,"27676"
"Ian Happ","CHC",147,644,564,138,84,30,2,22,75,78,67,3,159,6,5,1,,11,4,0.244494,0.1037,0.246341,0.420961,0.328747,0.421697,0.327787,0.750445,0.177203,4.16087,0.298379,0.47,-0.228212,82.8268,9.22538,111.793,0.241788,1.903,9.061386212706566,-5.360000014305115,2.66247,153.64999389648438,,,,"17919"
"Kyle Schwarber","PHI",146,657,559,126,64,21,2,39,95,90,82,3,186,7,5,5,,8,3,0.224941,0.1251,0.283505,0.441263,0.328821,0.47827,0.348202,0.807091,0.253329,4.42571,0.256575,-1.012,-0.270241,95.2474,20.0825,123.957,-1.28224,-5.774,17.014763474464417,-13.819999694824219,2.65758,58.58000183105469,,,,"16478"
"Jose Trevino","NYY",83,316,294,72,48,14,1,8,33,34,15,0,58,2,2,2,,3,1,0.24368,0.0462999,0.183919,0.25174,0.282402,0.380844,0.28886,0.663246,0.137164,3.98523,0.276001,-0.787,-0.100223,30.88,-5.24147,87.6591,-0.887223,0.279,-5.274109184741974,7.184000223875046,2.62341,363,,,,"16725"
"Christian Walker","ARI",150,644,569,143,85,29,2,27,79,90,63,2,136,7,4,1,,3,1,0.25141,0.0971,0.210885,0.46044,0.330738,0.453787,0.340355,0.784524,0.202377,3.09961,0.281935,0.541,-0.569724,89.349,15.6687,118.249,-0.0287244,2.2,13.633569948375225,-10.404999494552612,2.61527,135.77000427246094,,,,"13419"
"Eloy Jiménez","CHW",141,606,551,149,91,26,1,31,77,93,45,0,138,5,4,1,,1,0,0.270256,0.0743,0.227921,0.325991,0.328529,0.487779,0.352108,0.816308,0.217523,2.05515,0.305705,0.097,-0.578078,89.6835,20.3933,130.959,-0.481078,-0.688,20.629887282848358,-15.078999817371368,2.60927,79.05999755859375,,,,"17484"
"Max Muncy","LAD",130,557,465,104,59,20,1,24,71,74,80,2,129,7,4,1,,2,1,0.224082,0.1428,0.23243,0.614378,0.342893,0.428577,0.339155,0.77147,0.204495,2.84539,0.253477,0.134,-0.516085,76.6673,13.0072,120.894,-0.382085,-7.853,13.132950872182846,-7.097000181674957,2.60047,137.80999755859375,,,,"13301"
"Yoán Moncada","CHW",138,587,517,126,80,27,2,17,66,66,58,2,152,6,5,2,,4,2,0.243353,0.0983,0.258117,0.380835,0.323675,0.402123,0.318201,0.725798,0.15877,3.42933,0.307823,0.37,-0.443058,71.1148,3.94552,107.021,-0.0730578,-0.016,4.568187087774277,1.1990000326186419,2.56995,290.7099914550781,,,,"17232"
"Brendan Donovan","STL",125,528,455,121,87,25,1,8,60,52,57,1,86,10,4,2,,5,2,0.266137,0.108,0.162289,0.665481,0.357613,0.379859,0.328968,0.737473,0.113723,3.46126,0.309155,-0.153,-0.535773,68.4502,8.06454,115.706,-0.688773,-0.642,8.947906613349915,-2.3429999947547913,2.55905,308.9599914550781,,,,"24679"
"Brendan Rodgers","COL",136,569,518,144,94,31,3,16,65,68,39,0,101,6,4,2,,1,0,0.277425,0.0694,0.178222,0.389402,0.333043,0.441749,0.337151,0.774793,0.164325,2.97439,0.315609,0.461,-0.542848,77.438,12.3862,102.932,-0.0818476,1.013,1.8560358062386513,3.2809998989105225,2.54908,263.44000244140625,,,,"17907"
"Danny Jansen","TOR",109,425,375,89,50,18,1,21,55,59,39,1,82,5,3,3,,3,1,0.23699,0.0911999,0.193671,0.470902,0.314446,0.454622,0.333,0.769069,0.217633,3.07683,0.247014,-0.332,-0.265453,56.4617,7.85317,118.684,-0.597453,0.078,8.340072274208069,2.3860000893473625,2.52771,179.10000610351562,,,,"16535"
"Corbin Carroll","ARI",126,580,508,120,72,24,7,17,75,56,55,2,155,8,4,5,,18,6,0.236076,0.0941,0.267383,0.35193,0.317915,0.411281,0.318746,0.729196,0.175205,6.88719,0.302925,0.232,0.617742,70.4225,4.14422,103.474,0.849742,3.375,3.189144730567932,1.1610000133514404,2.50435,69.1500015258789,,,,"25878"
"Tyler O'Neill","STL",130,539,481,116,70,20,2,24,65,71,44,0,152,8,4,2,,17,6,0.241162,0.0815,0.281641,0.289375,0.312938,0.440939,0.328162,0.753877,0.199777,4.96637,0.297062,0.954,0.467879,69.4873,7.88236,115.155,1.42188,0.421,10.908125162124634,-5.302999973297119,2.49174,100.95999908447266,,,,"15711"
"Jonathan India","CIN",141,637,554,139,90,29,2,17,78,63,58,1,136,16,4,5,,10,4,0.250286,0.0904999,0.214069,0.42276,0.335784,0.403631,0.326265,0.739415,0.153345,4.70755,0.300063,-0.166,-0.248222,81.1605,8.35561,103.371,-0.414222,-2.135,2.0792798697948456,0.21399998664855957,2.49002,179.7100067138672,,,,"21523"
"Kolten Wong","SEA",120,513,457,114,78,23,2,12,57,52,40,2,91,10,4,2,,17,6,0.249679,0.0778999,0.177924,0.437827,0.321568,0.384874,0.311258,0.706442,0.135195,5.3395,0.286278,0.611,0.532242,59.3051,0.616414,107.486,1.14324,-0.647,5.467027306556702,1.3510000109672546,2.43226,252.55999755859375,,,,"12532"
"Ramón Laureano","OAK",139,625,559,130,78,29,1,21,73,68,44,0,162,14,4,4,,20,7,0.232783,0.0708,0.25923,0.273117,0.30348,0.404273,0.310543,0.707753,0.17149,5.03133,0.286454,1.132,0.521435,71.9028,0.396261,107.398,1.65344,2.125,6.859633684158325,-3.761000156402588,2.41661,211.8300018310547,,,,"17128"
"Rhys Hoskins","PHI",146,646,556,129,68,30,1,29,84,85,76,0,157,7,5,2,,4,2,0.231976,0.1181,0.243079,0.485851,0.329726,0.449073,0.339687,0.778799,0.217097,3.42526,0.266119,-1.117,-0.541639,89.2215,15.364,118.135,-1.65864,1.567,11.950997471809387,-10.799000144004822,2.40271,125.41999816894531,,,,"16472"
"CJ Abrams","WSN",130,569,529,139,98,29,3,9,62,54,22,0,97,10,4,4,,18,7,0.263532,0.0389,0.171084,0.227374,0.303053,0.383382,0.300527,0.686434,0.11985,5.412,0.304764,0.591,0.113127,60.8528,-4.16427,91.312,0.704127,2.16,-5.0353235602378845,8.640000104904175,2.38712,214.3300018310547,,,,"25768"
"Anthony Rizzo","NYY",131,579,498,120,71,20,1,27,76,80,59,5,103,17,4,1,,8,4,0.241066,0.1017,0.178271,0.570478,0.339401,0.449813,0.34273,0.789214,0.208746,3.93088,0.250172,-1.906,-0.370171,81.4321,15.182,125.69,-2.27617,0.691,14.473233938217163,-10.35200023651123,2.37025,153.1699981689453,,,,"3473"
"Lars Nootbaar","STL",107,430,369,90,56,16,2,16,52,52,52,2,92,3,3,3,,6,3,0.243264,0.1199,0.213069,0.562727,0.338825,0.429394,0.335828,0.768219,0.186129,4.46932,0.278321,0.18,-0.245486,58.0254,8.90162,120.397,-0.0654862,1.557,10.115067213773727,-2.169000029563904,2.35194,186.60000610351562,,,,"21454"
"DJ LeMahieu","NYY",102,464,406,111,81,19,1,10,59,44,47,0,64,4,3,4,,5,2,0.273472,0.1008,0.137719,0.731926,0.351402,0.400864,0.332768,0.752266,0.127392,3.71508,0.300488,-0.334,-0.304496,61.5335,8.48502,118.657,-0.638496,0.965,9.101575672626495,-1.4920000433921814,2.35042,254.7899932861328,,,,"9874"
"Gavin Lux","LAD",120,483,427,111,76,21,4,10,53,51,47,0,95,3,3,2,,7,3,0.260605,0.0978,0.196608,0.497438,0.33587,0.401743,0.324509,0.737613,0.141139,5.03606,0.31066,0.739,-0.196288,60.8823,5.66381,110.88,0.542712,-5.975,6.647031009197235,-0.5209999084472656,2.34913,227.64999389648438,,,,"19955"
"Alec Bohm","PHI",146,595,545,147,104,26,2,15,63,67,39,1,117,5,4,3,,5,2,0.270375,0.0650999,0.196629,0.331079,0.321956,0.409469,0.31964,0.731425,0.139094,3.48734,0.317221,0.054,-0.471876,72.7723,4.68071,104.428,-0.417876,-1.291,2.6453859508037567,-0.4269999861717224,2.33654,184.80999755859375,,,,"21618"
"Eugenio Suárez","SEA",144,624,546,115,66,20,1,28,71,78,65,0,191,7,5,1,,1,0,0.21007,0.1044,0.306453,0.340672,0.300622,0.403898,0.309821,0.70452,0.193829,2.41007,0.262237,-1.854,-0.550702,71.432,0.0374651,106.472,-2.4047,-1.623,2.1427628993988037,0.13199996948242188,2.32683,158.3800048828125,,,,"12552"
"Jose Siri","TBR",118,453,413,97,60,20,3,15,53,53,28,0,144,5,3,4,,19,5,0.235629,0.0620001,0.31821,0.19484,0.290032,0.408241,0.303875,0.698273,0.172612,6.43382,0.318944,0.48,1.22205,49.7079,-2.11388,102.532,1.70205,2.739,2.9935413599014282,4.710000038146973,2.32441,312.2699890136719,,,,"17452"
"Yasmani Grandal","CHW",83,337,280,63,40,11,0,12,38,37,50,0,74,3,2,2,,1,0,0.224274,0.1485,0.22019,0.674418,0.344602,0.389012,0.327606,0.733613,0.164737,2.25203,0.260404,-1.898,-0.344006,43.3269,4.78284,113.662,-2.24201,-2.183,2.940063953399658,3.940999984741211,2.31564,278.3800048828125,,,,"11368"
"Keibert Ruiz","WSN",108,459,415,108,71,23,1,14,50,55,34,0,54,5,3,1,,5,2,0.260111,0.0748001,0.116888,0.639932,0.321914,0.418573,0.323988,0.740487,0.158462,3.18616,0.268217,-0.335,-0.346752,57.6668,5.19224,107.354,-0.681752,0.272,3.2391732335090637,6.355000197887421,2.30802,188.22999572753906,,,,"19610"
"Andrew Benintendi","CHW",128,571,508,134,92,25,2,15,70,61,52,0,99,4,4,3,,10,4,0.264284,0.0913,0.173433,0.526429,0.3351,0.410019,0.327615,0.745119,0.145735,4.39985,0.299753,0.12,-0.170454,73.4072,8.10698,113.668,-0.0504539,1.41,8.732891287654638,-4.989000201225281,2.30285,210.4600067138672,,,,"17901"
"Ryan McMahon","COL",138,595,525,130,80,26,2,22,72,74,59,1,152,5,4,2,,8,3,0.247557,0.0988001,0.255936,0.386034,0.327032,0.429396,0.330476,0.756427,0.181839,4.24196,0.304714,0.405,-0.330764,77.8856,9.80514,98.3671,0.0742362,0.588,-1.055319882929325,2.883000075817108,2.29518,204,,,,"15112"
"Mike Yastrzemski","SFG",130,573,502,115,64,29,2,20,70,64,57,1,143,7,4,3,,5,2,0.228364,0.0988001,0.249898,0.395362,0.312736,0.411335,0.316926,0.724071,0.182972,4.20414,0.276989,0.326,-0.345931,68.7359,3.2661,105.71,-0.0199308,-2.896,3.778339644894004,-1.275999903678894,2.28536,353.9800109863281,,,,"14854"
"Trent Grisham","SDP",125,492,425,93,56,19,2,16,59,55,54,1,127,6,4,4,,11,4,0.219035,0.109,0.258811,0.421158,0.312611,0.387146,0.309054,0.699758,0.168111,5.11549,0.269844,0.62,0.395601,55.9684,-0.270518,102.391,1.0156,0.66,2.3816829919815063,2.7390000224113464,2.2751,317.4599914550781,,,,"18564"
"José Abreu","HOU",150,642,570,155,100,32,1,21,79,85,54,2,123,12,5,1,,1,0,0.272083,0.084,0.191176,0.439386,0.345119,0.445068,0.344328,0.790187,0.172986,2.17871,0.31032,-0.938,-0.663408,91.0665,17.6413,126.615,-1.60141,-3.567,17.630239367485046,-16.546000003814697,2.26122,91.6500015258789,,,,"15676"
"Tony Kemp","OAK",126,568,498,124,88,26,2,9,63,44,53,0,74,8,4,5,,12,4,0.248933,0.0937,0.13031,0.719052,0.328899,0.36147,0.30824,0.690369,0.112536,4.66753,0.275177,0.421,0.292656,64.3058,-0.679717,105.772,0.713656,-1.683,4.405234932899475,-0.9809999465942383,2.26008,445.2900085449219,,,,"14894"
"Jose Miranda","MIN",133,559,511,136,86,30,1,18,64,70,34,1,97,8,4,2,,2,1,0.265746,0.0608,0.17311,0.351221,0.319475,0.435821,0.328265,0.755296,0.170075,2.68633,0.293245,-0.207,-0.503951,72.1951,8.22987,116.096,-0.710951,-2.816,9.421482145786285,-5.894000053405762,2.24109,157.77000427246094,,,,"20538"
"Jeremy Peña","HOU",139,566,524,128,83,22,2,21,63,70,28,0,131,7,4,3,,11,4,0.244436,0.049,0.230733,0.212367,0.288994,0.413647,0.305225,0.702642,0.169212,4.85705,0.285024,0.193,0.0421652,62.7149,-2.03387,99.009,0.235165,-3.618,-0.39629392325878143,3.3480000495910645,2.20355,115.91999816894531,,,,"21636"
"Javier Báez","DET",141,627,580,140,86,28,3,22,71,73,30,1,168,9,5,3,,13,5,0.240716,0.0483999,0.268422,0.180313,0.28656,0.415271,0.303796,0.701831,0.174556,5.27056,0.297815,1.072,0.182694,68.7387,-2.964,98.6644,1.25469,-6.514,0.31224632263183594,0.5329999923706055,2.18575,161.1699981689453,,,,"12979"
"Ezequiel Tovar","COL",128,482,443,121,80,25,3,14,58,57,26,0,88,5,4,4,,12,4,0.273483,0.0548,0.182676,0.299984,0.318808,0.434822,0.327216,0.75363,0.161339,5.14892,0.311243,-0.111,0.33692,61.8327,6.69264,96.1381,0.22592,-0.073,-1.9377306997776031,6.326000168919563,2.16425,227.97999572753906,,,,"24064"
"Giancarlo Stanton","NYY",125,538,473,117,66,18,1,32,72,85,57,2,154,3,4,1,,1,0,0.246112,0.1058,0.285349,0.370774,0.328859,0.48748,0.351483,0.816339,0.241368,2.35773,0.290943,-1.427,-0.498754,79.4112,17.8507,131.869,-1.92575,0.005,17.381420969963074,-14.007999534718692,2.15458,147.05999755859375,,,,"4949"
"Ramón Urías","BAL",126,516,463,113,75,23,1,15,53,56,41,1,120,7,4,2,,3,1,0.244827,0.0786999,0.231525,0.33992,0.312624,0.395086,0.310581,0.707711,0.150259,3.16302,0.296827,-0.212,-0.434794,59.3777,0.342453,102.454,-0.646794,1.612,0.7786773443222046,3.0160000324249268,2.12496,381.69000244140625,,,,"18795"
"Teoscar Hernández","SEA",143,610,559,139,82,28,1,28,73,87,41,0,171,5,4,1,,9,4,0.248942,0.0669999,0.279679,0.23956,0.303604,0.453679,0.327395,0.757283,0.204737,3.91262,0.304402,0.226,-0.217362,78.3323,8.55617,118.879,0.00863764,-3.65,12.972579210996628,-12.290000438690186,2.11233,74.95999908447266,,,,"13066"
"Rowdy Tellez","MIL",128,553,489,119,66,23,1,30,71,82,53,7,113,6,4,1,,2,1,0.24421,0.0967,0.204361,0.473183,0.323159,0.477334,0.341402,0.800493,0.233124,2.91752,0.256166,-1.278,-0.436385,77.1718,13.913,120.279,-1.71438,0.66,11.319884538650513,-10.220999538898468,2.0697,160.27000427246094,,,,"15679"
"Andrew Vaughn","CHW",141,586,528,139,87,28,1,23,69,74,44,0,106,8,4,3,,2,1,0.263277,0.0743001,0.181331,0.409748,0.326009,0.451173,0.337792,0.777182,0.187896,2.63575,0.287877,-0.902,-0.530414,80.0494,13.0543,120.852,-1.43241,0.805,12.315768957138062,-11.318000137805939,2.06409,149.35000610351562,,,,"26197"
"Bryson Stott","PHI",115,450,402,100,67,20,2,11,49,48,38,0,90,3,4,3,,11,4,0.248205,0.0840999,0.19956,0.421427,0.314476,0.390792,0.310155,0.705268,0.142587,4.77167,0.291027,0.486,-0.0466099,51.5857,0.146309,97.9421,0.43939,2.931,-0.6361912488937378,4.9019999504089355,2.03706,220.7899932861328,,,,"26294"
"Alex Verdugo","BOS",138,586,531,149,99,34,2,13,67,68,44,2,87,5,5,2,,4,2,0.279888,0.0749,0.1478,0.506765,0.337605,0.42605,0.33232,0.763655,0.146162,3.29353,0.310424,0.644,-0.463774,77.5038,10.5074,111.913,0.180226,-0.885,8.035021409392357,-7.770000219345093,1.98719,198.2100067138672,,,,"17027"
"William Contreras","MIL",115,485,433,106,65,18,1,21,57,66,44,1,127,4,3,1,,2,1,0.243989,0.0897999,0.261242,0.343742,0.316404,0.43961,0.328477,0.756014,0.195621,3.02997,0.292725,-0.898,-0.420505,62.7363,7.22414,111.441,-1.31851,-1.893,5.134540557861328,1.8609999418258667,1.97771,120.87999725341797,,,,"20503"
"Manuel Margot","TBR",128,533,482,124,85,25,3,11,56,54,41,1,94,4,4,2,,14,6,0.256902,0.0772999,0.176088,0.438986,0.318017,0.38741,0.309741,0.705427,0.130508,4.89088,0.296453,0.949,0.125563,60.9618,-0.00206326,106.674,1.07456,1.131,5.078639984130859,-3.3239998817443848,1.96717,299.2300109863281,,,,"14712"
"Bryce Harper","PHI",78,342,289,77,42,18,1,16,48,49,47,6,72,3,3,1,,9,3,0.266067,0.1371,0.211446,0.648392,0.371453,0.499158,0.371294,0.870611,0.233091,4.38413,0.299713,-0.847,0.221487,55.7837,16.7089,139.747,-0.625513,-0.486,15.155205607414246,-8.045999944210052,1.95362,189.60000610351562,,,,"11579"
"Brandon Crawford","SFG",122,492,437,106,70,21,2,13,50,53,42,3,103,6,4,2,,4,2,0.241962,0.0856,0.20994,0.407735,0.31526,0.38623,0.307373,0.70149,0.144268,3.81758,0.286457,-0.413,-0.361048,55.3154,-0.927013,99.1778,-0.774048,-2.844,-1.2438966929912567,3.230999708175659,1.94619,407.0199890136719,,,,"5343"
"Santiago Espinal","TOR",118,472,426,114,81,24,1,8,52,48,36,1,67,3,4,3,,9,4,0.26696,0.0764001,0.142103,0.537637,0.32646,0.384242,0.312759,0.710702,0.117282,3.76661,0.297982,0.501,-0.273143,55.1389,1.1306,104.394,0.227857,-1.35,2.563271477818489,0.8370000123977661,1.93653,520.9000244140625,,,,"19997"
"Christian Bethancourt","TBR",69,274,253,62,39,12,0,9,29,33,14,0,65,2,2,2,,3,1,0.243105,0.0529001,0.236502,0.223677,0.287582,0.406042,0.301559,0.693624,0.162937,3.7407,0.28821,-0.293,-0.121896,29.5456,-1.78187,100.898,-0.414896,1.494,-0.13813066482543945,7.008999824523926,1.9235,320.30999755859375,,,,"10028"
"Mitch Haniger","SFG",133,590,526,131,81,24,2,24,71,76,51,2,139,7,4,2,,2,1,0.249464,0.0867001,0.235473,0.368196,0.32187,0.439381,0.330319,0.76125,0.189917,2.93365,0.29204,-0.667,-0.501851,77.0844,9.63999,114.867,-1.16885,-2.177,9.019355297088623,-10.76300048828125,1.90055,179.0399932861328,,,,"14274"
"Myles Straw","CLE",122,480,425,107,82,20,2,3,51,37,46,0,80,2,4,4,,22,5,0.251426,0.0951999,0.166992,0.570085,0.325163,0.3263,0.293201,0.651462,0.0748741,5.54193,0.301574,0.985,1.89396,48.6137,-6.31381,89.7805,2.87896,3.421,-2.645174264907837,5.446000099182129,1.90048,404.6700134277344,,,,"17620"
"Hunter Renfroe","LAA",130,544,491,118,65,24,1,29,68,80,43,1,126,4,4,2,,2,1,0.241183,0.0784,0.232505,0.337197,0.305072,0.468951,0.33336,0.774024,0.227769,2.97859,0.263921,-0.968,-0.398208,72.356,10.1978,116.457,-1.36621,-1.665,8.700464606285095,-8.144999980926514,1.87619,147.69000244140625,,,,"15464"
"Vaughn Grissom","ATL",109,412,370,100,70,19,1,9,49,44,28,1,71,7,3,3,,11,4,0.268917,0.0691001,0.171494,0.40293,0.330272,0.400811,0.321002,0.731083,0.131894,4.91141,0.307838,0.185,0.299083,50.7854,3.68347,104.362,0.484083,-3.936,2.571871131658554,1.3829996585845947,1.87041,169.3300018310547,,,,"26031"
"Omar Narváez","NYM",79,306,269,63,45,11,1,6,32,30,28,1,62,4,2,2,,1,1,0.234843,0.0924,0.203786,0.453418,0.313466,0.351026,0.29572,0.664492,0.116183,2.94836,0.280568,-0.529,-0.253909,31.5584,-3.40715,95.4323,-0.782909,-1.224,-2.4057012796401978,4.676000118255615,1.86097,414.0400085449219,,,,"13338"
"Jake McCarthy","ARI",134,583,525,133,87,26,6,14,66,66,45,0,128,8,4,1,,29,10,0.25342,0.0769999,0.220279,0.349556,0.318831,0.403083,0.316525,0.721914,0.149663,6.55576,0.308367,1.224,1.2875,69.7635,3.1378,101.955,2.5115,0.202,3.8350168466567993,-5.7650000005960464,1.8557,108.7300033569336,,,,"21622"
"Mark Canha","NYM",126,522,443,107,71,21,1,14,59,55,54,1,106,18,4,3,,5,2,0.241167,0.1035,0.20261,0.510833,0.344374,0.38822,0.326945,0.732593,0.147052,3.88169,0.283878,-0.605,-0.311589,66.7853,7.12869,116.783,-0.916589,-3.255,9.2564857006073,-9.357000350952148,1.83248,359.2300109863281,,,,"11445"
"Ryan Mountcastle","BAL",141,600,545,138,86,25,1,25,70,80,44,1,152,5,5,2,,5,2,0.253162,0.0727,0.253327,0.28698,0.311637,0.442626,0.326629,0.754263,0.189464,3.29554,0.302717,0.192,-0.460962,76.6175,8.04343,113.783,-0.268962,1.453,9.032480597496033,-10.724000096321106,1.8279,151.3300018310547,,,,"18373"
"Josh Bell","CLE",139,599,519,132,83,26,2,22,73,79,70,4,106,5,4,1,,1,0,0.255421,0.1174,0.177498,0.661414,0.347165,0.438052,0.342198,0.785216,0.182631,2.55939,0.280579,-1.569,-0.643426,83.9318,15.4422,124.372,-2.21243,-1.97,14.214417934417725,-15.956000089645386,1.82017,175.69000244140625,,,,"13145"
"Max Kepler","MIN",122,520,454,104,62,22,2,18,60,63,55,2,90,6,4,1,,6,3,0.228993,0.1063,0.17351,0.612645,0.318051,0.406189,0.317772,0.724239,0.177196,3.83664,0.245746,0.452,-0.362982,62.7746,3.31551,108.689,0.0890178,1.654,5.173069454729557,-4.420999765396118,1.81789,367.94000244140625,,,,"12144"
"Christian Vázquez","MIN",89,350,321,81,57,16,1,7,35,36,21,0,61,2,3,3,,4,2,0.252373,0.0608,0.174794,0.347838,0.301424,0.374065,0.29686,0.675489,0.121692,3.35874,0.288875,-1.658,-0.251138,36.4119,-3.58044,93.925,-1.90914,0.685,-4.300059914588928,7.462999880313873,1.81665,252.14999389648438,,,,"9774"
"Christopher Morel","CHC",118,468,418,96,57,19,3,16,53,54,38,0,133,4,4,4,,12,5,0.229651,0.0807999,0.28336,0.285149,0.297588,0.407426,0.307859,0.705013,0.177774,5.5489,0.291985,0.519,-0.0146792,52.7748,-0.700859,98.1675,0.504321,-0.272,-0.49136054515838623,1.8069999814033508,1.79022,266.9200134277344,,,,"21897"
"Austin Hays","BAL",136,554,505,126,79,27,2,18,62,66,33,0,109,8,4,3,,5,2,0.249329,0.0598,0.196554,0.304243,0.3039,0.41969,0.315082,0.72359,0.170361,3.80222,0.281597,0.476,-0.447059,65.6854,2.34819,105.631,0.0289415,2.436,3.5390673726797104,-4.1519997119903564,1.78799,271.9599914550781,,,,"19363"
