splits,gamesPlayed,runs,hits,atBats,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,leftOnBase,catchersInterference,pickoffs,atBatsPerHomeRun,full_name,position,position_type,team,game_location,opp,order,DKPts,note,team_hits,team_singles,team_rbi,team_runs,team_doubles,team_triples,team_homeRuns,team_strikeOuts,team_baseOnBalls,team_hitByPitch,team_stolenBases,season,game_date,team_DKPts,singles,bats,doubles,triples,homeRuns,rbi,baseOnBalls,hitByPitch,strikeOuts,intentionalWalks,flyOuts,groundOuts,sacFlies,sacBunts,launchSpeed,launchAngle,distance,DKPts_splits,wOBA,AVG,OBP,SLG,OPS,ISO,SB_perAtBat,DKPts_share,hits_share,runs_share,singles_share,doubles_share,triples_share,homeRuns_share,rbi_share,stolenBases_share,baseOnBalls_share,exWOBA,RotoName,opp_pitcher_id,Roster Position,Salary,opp_pitcher_hand
vs_LHP,1,1,2,5,0,0,.---,0,0,5,2,3,0,0,-.--,jose iglesias,SS,Infielder,BAL,away,BOS,3,10,,10,7,6,7,3,0,0,5,2,0,0,2020,2020-07-25,66,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81.46666666666667,0.6666666666666666,102.66666666666669,7.0,0.1766,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.1515151515151515,0.2,0.1428571428571428,0.1428571428571428,0.0,,,0.1666666666666666,,0.0,0.1942754154397592,joseigles,527048,SS,3200.0,L
vs_RHP,1,1,4,5,0,0,.---,0,0,5,6,2,0,0,-.--,jose iglesias,SS,Infielder,BAL,away,BOS,3,20,0,10,5,7,7,3,0,2,4,8,0,0,2020,2020-07-26,94,2.0,R,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.52,12.4,204.4,20.0,0.8484,0.8,0.8,1.2,2.0,0.3999999999999999,0.0,0.2127659574468085,0.4,0.1428571428571428,0.4,0.6666666666666666,,0.0,0.1428571428571428,,0.0,0.7561677024953546,joseigles,543901,SS,3200.0,R
vs_RHP,1,1,2,5,0,0,.---,0,0,5,3,3,0,0,-.--,jose iglesias,SS,Hitter,BAL,home,NYM,3,12,,15,9,9,9,3,0,3,5,1,1,0,2020,2020-09-01,112,1.0,R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,87.66,-20.6,107.6,12.0,0.4242,0.4,0.4,0.6,1.0,0.1999999999999999,0.0,0.1071428571428571,0.1333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,,0.0,0.1111111111111111,,0.0,0.3206571767241817,joseigles,642558,SS,4100.0,
vs_LHP,1,0,2,5,0,0,.---,0,0,5,2,0,0,0,-.--,jose iglesias,SS,Hitter,BAL,home,NYM,3,6,,10,9,2,4,0,1,0,6,3,1,0,2020,2020-09-02,55,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,58.63333333333333,-0.3333333333333333,38.333333333333336,3.0,0.1766,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.109090909090909,0.2,0.0,0.1111111111111111,,0.0,,0.0,,0.0,0.2994786118851224,joseigles,608379,SS,4500.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,5,1,3,0,0,-.--,jose iglesias,,Infielder,BAL,home,NYY,3,5,0,7,4,4,5,0,0,3,6,7,1,1,2020,2020-09-04,79,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,-16.0,8.0,0.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.0,0.0632911392405063,0.1428571428571428,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1532233293743089,joseigles,650633,SS,4800.0,R
vs_RHP,1,1,1,3,0,0,.---,0,0,4,2,2,0,0,-.--,jose iglesias,SS,Infielder,BAL,home,NYY,3,9,,6,2,6,6,2,0,2,12,2,1,0,2020,2020-09-05,66,0.0,R,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.65,19.0,296.5,9.0,0.4842499999999999,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.0,0.1363636363636363,0.1666666666666666,0.1666666666666666,0.0,0.5,,0.0,0.0,,0.5,0.3200429590808488,joseigles,543037,SS,4700.0,R
vs_RHP,1,3,4,4,0,0,.---,0,0,4,7,0,0,0,4.00,jose iglesias,SS,Infielder,BAL,home,ATL,-1,33,,15,11,14,14,0,0,4,9,9,0,1,2020,2020-09-14,152,3.0,R,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,17.75,218.75,33.0,1.157,1.0,1.0,1.75,2.75,0.75,0.0,0.2171052631578947,0.2666666666666666,0.2142857142857142,0.2727272727272727,,,0.25,0.2857142857142857,0.0,0.0,0.6878461482970408,joseigles,657053,SS,4200.0,R
vs_RHP,1,0,2,4,0,0,.---,0,0,4,3,0,0,0,-.--,jose iglesias,SS,Infielder,BAL,home,ATL,2,10,,4,2,1,1,2,0,0,9,0,0,0,2020,2020-09-15,20,1.0,R,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92.13333333333333,-3.0,190.3333333333333,10.0,0.53025,0.5,0.5,0.75,1.25,0.25,0.0,0.5,0.5,0.0,0.5,0.5,,,1.0,,,0.3102472132411589,joseigles,660623,SS,3800.0,R
vs_RHP,1,0,1,3,0,0,.---,0,0,3,1,0,0,0,-.--,jose iglesias,,Infielder,BAL,home,WSH,-1,3,0,6,3,3,3,2,0,1,1,4,0,0,2020,2020-08-14,49,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.1,-7.0,136.33333333333334,3.0,0.2943333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0612244897959183,0.1666666666666666,0.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.5293585403344416,joseigles,544931,,,
vs_RHP,1,1,2,4,0,0,.---,0,0,4,2,1,0,0,-.--,jose iglesias,SS,Infielder,LAA,away,KC,8,8,0,14,10,5,10,3,0,1,12,3,0,0,2021,2021-04-12,91,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.73333333333332,9.0,188.0,8.0,0.4395,0.5,0.5,0.5,1.0,0.0,0.0,0.0879120879120879,0.1428571428571428,0.1,0.2,0.0,,0.0,0.0,,0.0,0.3565869276968307,joseigles,663903,SS,3600.0,R
vs_LHP,1,2,1,2,0,0,.---,1,0,4,2,2,0,0,-.--,jose iglesias,SS,Infielder,LAA,away,TOR,4,13,,8,7,4,6,1,0,0,6,5,0,3,2021,2021-04-11,71,0.0,R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25,-4.0,22.5,11.0,0.6446666666666666,0.5,0.6666666666666666,1.0,1.6666666666666663,0.5,0.0,0.1830985915492957,0.125,0.3333333333333333,0.0,1.0,,,0.0,0.0,0.2,0.4346007408412575,joseigles,571927,SS,3800.0,L
vs_LHP,1,0,2,4,0,0,.---,0,0,4,2,0,0,0,-.--,jose iglesias,,Infielder,LAA,away,KC,6,6,0,12,11,2,2,0,0,1,9,2,0,0,2021,2021-04-13,55,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,84.86666666666666,6.666666666666667,149.33333333333334,3.0,0.21975,0.5,0.5,0.25,0.75,-0.25,0.0,0.109090909090909,0.1666666666666666,0.0,0.0909090909090909,,,0.0,0.0,,0.0,0.396794761158699,joseigles,518633,SS,3700.0,L
vs_LHP,1,0,0,4,0,0,.---,1,0,4,0,2,0,0,-.--,jose iglesias,,Infielder,LAA,away,TOR,7,0,,6,4,1,1,0,1,1,10,3,0,0,2021,2021-04-10,40,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,78.1,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0246660099494085,joseigles,571927,SS,3700.0,L
vs_RHP,1,1,2,3,0,0,.---,0,0,3,2,2,0,0,-.--,jose iglesias,2B,Infielder,BOS,away,WSH,5,8,b-,13,10,7,7,1,0,2,13,3,1,0,2021,2021-10-03,91,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3,20.0,98.0,8.0,0.586,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0879120879120879,0.1538461538461538,0.1428571428571428,0.2,0.0,,0.0,0.0,,0.0,0.3577706557122357,joseigles,672851,2B,3900.0,R
vs_LHP,1,0,0,3,0,0,.---,0,0,3,0,1,0,0,-.--,jose iglesias,,Infielder,BOS,away,BAL,9,0,0,5,3,1,2,1,0,1,3,4,0,0,2021,2021-09-30,38,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.65,9.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0807453910369259,joseigles,649144,2B,3300.0,L
vs_LHP,1,0,2,4,0,0,.---,0,0,4,2,0,0,0,-.--,jose iglesias,,Infielder,BOS,away,BAL,9,6,0,13,10,6,6,1,0,2,10,1,0,0,2021,2021-09-29,81,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65,9.0,170.0,6.0,0.4395,0.5,0.5,0.5,1.0,0.0,0.0,0.074074074074074,0.1538461538461538,0.0,0.2,0.0,,0.0,0.0,,0.0,0.6644909498154041,joseigles,675912,2B,3100.0,L
vs_LHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,jose iglesias,,Infielder,BOS,away,BAL,8,0,0,3,1,2,2,0,0,2,6,2,0,0,2021,2021-09-28,35,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.05,-1.0,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,joseigles,669145,2B,2900.0,L
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,,Infielder,BOS,home,NYY,9,3,0,7,5,2,3,0,0,2,11,1,2,0,2021,2021-09-25,51,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.8,85.0,44.0,0.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.0,0.0588235294117647,0.1428571428571428,0.0,0.0,,,0.0,0.0,,0.0,0.0029860558190092,joseigles,641482,2B,3100.0,L
vs_RHP,1,0,1,3,0,0,.---,0,0,3,1,0,0,0,-.--,jose iglesias,,Infielder,BOS,home,NYY,-1,3,0,7,5,3,3,1,0,1,9,5,0,0,2021,2021-09-24,52,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.15,-20.5,133.5,3.0,0.293,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0576923076923076,0.1428571428571428,0.0,0.2,0.0,,0.0,0.0,,0.0,0.3148935124174165,joseigles,543037,2B,2700.0,R
vs_RHP,1,2,1,3,0,0,.---,0,0,4,3,1,0,0,-.--,jose iglesias,,Infielder,BOS,home,NYM,9,18,0,14,5,10,12,6,1,2,8,3,0,0,2021,2021-09-22,123,0.0,R,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,75.16666666666667,1.0,138.0,18.0,0.565,0.3333333333333333,0.5,1.0,1.5,0.6666666666666667,0.0,0.1463414634146341,0.0714285714285714,0.1666666666666666,0.0,0.0,1.0,0.0,0.2,,0.3333333333333333,0.3156279259875553,joseigles,592836,2B/SS,3000.0,R
vs_RHP,1,1,1,3,0,0,.---,0,0,4,2,1,0,0,-.--,jose iglesias,,Infielder,BOS,home,NYM,9,9,,8,2,6,6,4,0,2,5,4,2,0,2021,2021-09-21,82,0.0,R,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33333333333331,6.666666666666667,167.66666666666666,9.0,0.491,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.0,0.1097560975609756,0.125,0.1666666666666666,0.0,0.25,,0.0,0.0,,0.0,0.4363039419804625,joseigles,573186,2B/SS,3100.0,R
vs_LHP,1,1,1,4,0,0,.---,0,0,4,2,1,0,0,-.--,jose iglesias,SS,Infielder,BOS,home,BAL,9,7,,10,5,8,8,4,0,1,5,2,1,0,2021,2021-09-19,83,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.55000000000001,33.0,116.5,2.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.0,0.0843373493975903,0.1,0.125,0.0,0.0,,0.0,0.0,,0.0,0.2126261750397229,joseigles,649144,SS,3400.0,L
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,SS,Infielder,BOS,home,BAL,9,3,,14,9,8,9,4,0,1,5,3,0,0,2021,2021-09-18,97,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3,5.5,93.5,3.0,0.21975,0.25,0.25,0.25,0.5,0.0,0.0,0.0309278350515463,0.0714285714285714,0.0,0.1111111111111111,0.0,,0.0,0.0,,0.0,0.4474250578258685,joseigles,675912,SS,3300.0,L
vs_LHP,1,0,1,3,0,0,.---,0,0,4,2,4,0,0,-.--,jose iglesias,SS,Infielder,BOS,home,BAL,9,9,,12,6,7,7,5,0,1,4,5,0,0,2021,2021-09-17,91,0.0,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,17.0,303.0,9.0,0.4835,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.0,0.0989010989010989,0.0833333333333333,0.0,0.0,0.2,,0.0,0.1428571428571428,,0.2,0.5258459271532326,joseigles,669211,SS,3400.0,L
vs_LHP,1,0,1,3,0,0,.---,0,0,4,1,0,0,0,-.--,jose iglesias,,Infielder,BOS,away,SEA,9,5,0,11,6,8,8,1,1,3,10,4,2,0,2021,2021-09-14,105,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45,39.0,219.0,3.0,0.293,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0476190476190476,0.0909090909090909,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,,0.0,0.1610775860645787,joseigles,542881,SS,3400.0,L
vs_LHP,1,0,2,2,0,0,.---,0,0,3,3,0,0,0,-.--,jose iglesias,SS,Infielder,BOS,away,SEA,-1,12,0,9,5,8,9,3,0,1,12,6,0,1,2021,2021-09-15,91,0.0,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,22.0,344.0,9.0,0.6446666666666666,1.0,1.0,1.0,2.0,0.0,0.0,0.1318681318681318,0.2222222222222222,0.0,0.0,0.3333333333333333,,0.0,0.125,0.0,0.1666666666666666,0.4806146750867734,joseigles,594835,SS,3300.0,L
vs_RHP,1,1,2,3,0,0,.---,0,0,3,5,0,0,0,3.00,jose iglesias,,Infielder,BOS,away,SEA,9,19,,7,3,4,4,1,0,3,15,1,0,0,2021,2021-09-13,62,1.0,R,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.1,39.0,287.5,19.0,0.962,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.333333333333333,1.0,0.0,0.3064516129032258,0.2857142857142857,0.25,0.3333333333333333,0.0,,0.3333333333333333,0.5,,0.0,0.3301771993770854,joseigles,669302,2B/SS,3200.0,R
vs_LHP,1,0,2,3,0,0,.---,0,0,3,2,0,0,0,-.--,jose iglesias,2B/SS,Infielder,BOS,away,CWS,-1,6,0,4,3,1,1,1,0,0,13,3,0,0,2021,2021-09-12,24,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,22.0,268.0,3.0,0.293,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,,,0.0,,0.0,0.3223185604002754,joseigles,458681,2B/SS,3300.0,R
vs_LHP,1,0,0,2,0,0,.---,0,0,2,0,1,0,0,-.--,jose iglesias,SS,Infielder,BOS,away,CWS,-1,0,0,8,6,3,3,0,1,1,11,2,0,0,2021,2021-09-10,52,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.4,82.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0035608158723489,joseigles,607074,SS,3300.0,L
vs_LHP,1,0,0,2,0,0,.---,0,0,2,0,1,0,0,-.--,jose iglesias,,Infielder,BOS,home,TB,-1,0,0,7,5,2,2,1,0,1,7,2,0,1,2021,2021-09-08,47,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.2,21.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.2087463711413453,joseigles,663556,SS,3600.0,L
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,,Infielder,BOS,home,TB,8,3,0,15,10,7,7,2,0,3,5,1,0,0,2021,2021-09-07,100,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.925,47.75,192.5,3.0,0.21975,0.25,0.25,0.25,0.5,0.0,0.0,0.03,0.0666666666666666,0.0,0.1,0.0,,0.0,0.0,,0.0,0.2313958805799326,joseigles,656876,SS,2700.0,R
vs_RHP,1,0,1,1,0,0,.---,0,0,1,1,0,0,0,-.--,jose iglesias,,Infielder,BOS,home,TB,1,5,0,14,8,10,10,4,1,1,10,7,1,0,2021,2021-09-06,118,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.3,11.0,231.0,5.0,0.879,1.0,1.0,1.0,2.0,0.0,0.0,0.0423728813559322,0.0714285714285714,0.0,0.125,0.0,0.0,0.0,0.1,,0.0,0.926817028951685,joseigles,642232,,,L
vs_RHP,1,2,1,3,0,0,.---,0,0,4,2,2,0,0,-.--,jose iglesias,,Infielder,LAA,away,BAL,5,11,0,9,5,6,6,2,0,2,8,3,1,1,2021,2021-08-25,82,0.0,R,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,94.05,33.0,333.0,11.0,0.491,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.0,0.1341463414634146,0.1111111111111111,0.3333333333333333,0.0,0.5,,0.0,0.0,0.0,0.0,0.23309956846875,joseigles,595939,SS,3700.0,R
vs_RHP,1,1,0,2,0,0,.---,0,0,3,0,0,0,0,-.--,jose iglesias,,Infielder,LAA,away,CLE,6,4,,3,1,1,1,2,0,0,9,1,0,0,2021,2021-08-21,19,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.85,40.0,269.0,4.0,0.2306666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.2105263157894736,0.0,1.0,0.0,0.0,,,0.0,,1.0,0.3126326499022279,joseigles,663474,SS,3400.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,jose iglesias,SS,Infielder,LAA,home,SD,6,0,,3,3,0,0,0,0,0,9,2,0,0,2021,2021-08-27,13,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,76.1,-8.0,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0849197842185561,joseigles,605397,SS,3600.0,R
vs_LHP,1,3,2,5,0,0,.---,0,0,6,3,2,0,0,-.--,jose iglesias,,Infielder,LAA,away,BAL,5,20,,19,15,14,14,2,1,1,10,4,1,0,2021,2021-08-24,139,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,11.5,198.5,8.0,0.1153333333333333,0.4,0.5,0.0,0.5,-0.4,0.0,0.1438848920863309,0.1052631578947368,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,,0.25,0.4024346394968052,joseigles,657093,SS,4100.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,0,0,0,-.--,jose iglesias,,Infielder,LAA,away,CLE,5,0,,4,3,1,1,1,0,0,4,1,0,0,2021,2021-08-20,20,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,13.5,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.6318835245015492,joseigles,656529,SS,3600.0,L
vs_LHP,1,1,1,4,0,1,1.000,0,0,5,2,1,0,0,-.--,jose iglesias,SS,Infielder,LAA,away,DET,9,14,,16,10,13,13,2,2,2,8,8,0,1,2021,2021-08-19,149,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,7.0,191.0,7.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.25,0.0939597315436241,0.0625,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8472791638648826,joseigles,666159,SS,4100.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,0,0,0,-.--,jose iglesias,SS,Infielder,LAA,away,DET,5,0,,7,4,3,3,1,0,2,10,0,0,0,2021,2021-08-18,35,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,98.5,-12.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.1601434198267796,joseigles,669373,SS,3900.0,L
vs_LHP,1,1,2,5,0,0,.---,0,0,5,2,4,0,0,-.--,jose iglesias,,Infielder,LAA,away,DET,4,8,,12,7,7,8,3,0,2,13,9,0,1,2021,2021-08-17,109,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,10.0,212.0,5.0,0.1758,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.073394495412844,0.1666666666666666,0.125,0.1428571428571428,0.0,,0.0,0.0,0.0,0.0,0.9021705794926492,joseigles,663554,SS,4200.0,R
vs_LHP,1,2,2,4,0,0,.---,0,0,4,3,3,0,0,-.--,jose iglesias,,Infielder,LAA,home,TOR,6,12,,11,7,6,6,4,0,0,4,5,0,0,2021,2021-08-12,66,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,22.0,298.0,4.0,0.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.1818181818181818,0.1818181818181818,0.3333333333333333,0.0,0.0,,,0.0,,0.0,0.2339977551971089,joseigles,621244,SS,3400.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,5,0,0,-.--,jose iglesias,,Infielder,LAA,home,HOU,5,0,,9,8,2,2,0,0,1,10,4,0,3,2021,2021-08-14,65,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,71.36666666666666,0.6666666666666666,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0587273621530487,joseigles,677651,SS,3400.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,1,0,0,-.--,jose iglesias,SS,Infielder,LAA,home,TOR,5,0,,3,2,0,0,0,1,0,5,3,1,1,2021,2021-08-10,27,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,74.73333333333333,4.666666666666667,229.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.1366480348394264,joseigles,548389,SS,2900.0,R
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,,Infielder,LAA,away,LAD,5,3,0,7,4,2,2,3,0,0,12,5,0,0,2021,2021-08-08,43,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,86.3,-17.5,22.5,3.0,0.21975,0.25,0.25,0.25,0.5,0.0,0.0,0.0697674418604651,0.1428571428571428,0.0,0.25,0.0,,,0.0,,0.0,0.115526503971475,joseigles,621111,SS,3500.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,1,0,0,-.--,jose iglesias,SS,Infielder,LAA,home,HOU,5,0,0,4,3,1,1,1,0,0,9,0,1,0,2021,2021-08-13,20,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.55,33.5,207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.2009309433092261,joseigles,425844,SS,3400.0,R
vs_LHP,1,1,1,3,0,0,.---,0,0,4,2,2,0,0,-.--,jose iglesias,,Infielder,LAA,away,LAD,3,11,0,8,6,2,3,2,0,0,12,3,0,0,2021,2021-08-07,44,0.0,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.6,26.0,195.5,11.0,0.4835,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.0,0.25,0.125,0.3333333333333333,0.0,0.5,,,0.5,,0.3333333333333333,0.4067663950889404,joseigles,628711,SS,3500.0,L
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,0,0,0,-.--,jose iglesias,,Infielder,LAA,away,TEX,7,7,,8,7,4,5,0,0,1,11,4,0,1,2021,2021-08-05,62,1.0,R,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.05,28.0,205.0,7.0,0.21975,0.25,0.25,0.25,0.5,0.0,0.0,0.1129032258064516,0.125,0.0,0.1428571428571428,,,0.0,0.5,0.0,0.0,0.2949744794953226,joseigles,675921,SS,3900.0,R
vs_LHP,1,2,2,3,0,0,.---,0,0,4,6,0,0,0,3.00,jose iglesias,,Infielder,LAA,away,LAD,6,25,0,7,3,4,4,2,0,2,11,3,0,2,2021,2021-08-06,71,0.0,R,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,23.33333333333333,292.6666666666667,23.0,1.083,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665,1.3333333333333337,0.0,0.352112676056338,0.2857142857142857,0.5,0.0,0.5,,0.5,0.5,0.0,0.0,0.5923598944080334,joseigles,456034,SS,3100.0,L
